,location_name,datetimeUtc,O3,pm25,No2,unit,AQI_O3,AQI_PM25,AQI_NO2,AQI
0,Sofienbergparken,2024-03-01 01:00:00+00:00,50.0,-0.4,5.6,µg/m³,22.0,,5.0,22.0
1,Sofienbergparken,2024-03-01 02:00:00+00:00,50.0,-1.5,5.2,µg/m³,22.0,,5.0,22.0
2,Sofienbergparken,2024-03-01 03:00:00+00:00,52.0,2.6,4.3,µg/m³,22.0,11.0,4.0,22.0
3,Sofienbergparken,2024-03-01 04:00:00+00:00,52.0,3.6,4.8,µg/m³,22.0,15.0,5.0,22.0
4,Sofienbergparken,2024-03-01 05:00:00+00:00,51.0,7.3,5.5,µg/m³,22.0,30.0,5.0,30.0
5,Sofienbergparken,2024-03-01 06:00:00+00:00,47.0,6.6,6.6,µg/m³,20.0,28.0,6.0,28.0
6,Sofienbergparken,2024-03-01 07:00:00+00:00,31.0,5.5,20.0,µg/m³,13.0,23.0,19.0,23.0
7,Sofienbergparken,2024-03-01 08:00:00+00:00,40.0,14.0,13.0,µg/m³,17.0,55.0,12.0,55.0
8,Sofienbergparken,2024-03-01 09:00:00+00:00,41.0,22.0,10.0,µg/m³,18.0,72.0,9.0,72.0
9,Sofienbergparken,2024-03-01 10:00:00+00:00,43.0,16.0,7.1,µg/m³,19.0,59.0,7.0,59.0
10,Sofienbergparken,2024-03-01 12:00:00+00:00,30.0,21.0,21.0,µg/m³,13.0,70.0,20.0,70.0
11,Sofienbergparken,2024-03-01 13:00:00+00:00,45.0,15.0,11.0,µg/m³,19.0,57.0,10.0,57.0
12,Sofienbergparken,2024-03-01 14:00:00+00:00,41.0,13.0,16.0,µg/m³,18.0,53.0,15.0,53.0
13,Sofienbergparken,2024-03-01 15:00:00+00:00,35.0,14.0,19.0,µg/m³,15.0,55.0,18.0,55.0
14,Sofienbergparken,2024-03-01 17:00:00+00:00,33.0,14.0,14.0,µg/m³,14.0,55.0,13.0,55.0
15,Sofienbergparken,2024-03-01 18:00:00+00:00,34.0,13.0,11.0,µg/m³,15.0,53.0,10.0,53.0
16,Sofienbergparken,2024-03-01 19:00:00+00:00,30.0,15.0,10.0,µg/m³,13.0,57.0,9.0,57.0
17,Sofienbergparken,2024-03-01 20:00:00+00:00,27.0,13.0,9.5,µg/m³,12.0,53.0,9.0,53.0
18,Sofienbergparken,2024-03-01 21:00:00+00:00,21.0,11.0,12.0,µg/m³,9.0,46.0,11.0,46.0
19,Sofienbergparken,2024-03-01 22:00:00+00:00,20.0,10.0,11.0,µg/m³,9.0,42.0,10.0,42.0
20,Sofienbergparken,2024-03-01 23:00:00+00:00,20.0,8.5,10.0,µg/m³,9.0,35.0,9.0,35.0
21,Sofienbergparken,2024-03-02 00:00:00+00:00,19.0,6.6,9.9,µg/m³,8.0,28.0,9.0,28.0
22,Sofienbergparken,2024-03-02 01:00:00+00:00,18.0,5.7,9.9,µg/m³,8.0,24.0,9.0,24.0
23,Sofienbergparken,2024-03-02 02:00:00+00:00,22.0,3.1,5.4,µg/m³,10.0,13.0,5.0,13.0
24,Sofienbergparken,2024-03-02 03:00:00+00:00,22.0,3.0,5.6,µg/m³,10.0,12.0,5.0,12.0
25,Sofienbergparken,2024-03-02 04:00:00+00:00,23.0,6.9,4.4,µg/m³,10.0,29.0,4.0,29.0
26,Sofienbergparken,2024-03-02 05:00:00+00:00,27.0,2.7,3.5,µg/m³,12.0,11.0,3.0,12.0
27,Sofienbergparken,2024-03-02 06:00:00+00:00,29.0,5.2,2.6,µg/m³,13.0,22.0,2.0,22.0
28,Sofienbergparken,2024-03-02 07:00:00+00:00,29.0,4.7,3.1,µg/m³,13.0,20.0,3.0,20.0
29,Sofienbergparken,2024-03-02 08:00:00+00:00,27.0,4.8,4.5,µg/m³,12.0,20.0,4.0,20.0
30,Sofienbergparken,2024-03-02 09:00:00+00:00,29.0,3.0,4.8,µg/m³,13.0,12.0,5.0,13.0
31,Sofienbergparken,2024-03-02 11:00:00+00:00,33.0,3.1,4.5,µg/m³,14.0,13.0,4.0,14.0
32,Sofienbergparken,2024-03-02 12:00:00+00:00,36.0,5.0,4.3,µg/m³,16.0,21.0,4.0,21.0
33,Sofienbergparken,2024-03-02 14:00:00+00:00,34.0,2.6,7.9,µg/m³,15.0,11.0,7.0,15.0
34,Sofienbergparken,2024-03-02 15:00:00+00:00,34.0,3.2,9.1,µg/m³,15.0,13.0,9.0,15.0
35,Sofienbergparken,2024-03-02 16:00:00+00:00,34.0,5.5,8.9,µg/m³,15.0,23.0,8.0,23.0
36,Sofienbergparken,2024-03-02 17:00:00+00:00,31.0,7.0,10.0,µg/m³,13.0,29.0,9.0,29.0
37,Sofienbergparken,2024-03-02 18:00:00+00:00,31.0,6.0,9.3,µg/m³,13.0,25.0,9.0,25.0
38,Sofienbergparken,2024-03-02 20:00:00+00:00,31.0,3.8,7.8,µg/m³,13.0,16.0,7.0,16.0
39,Sofienbergparken,2024-03-02 21:00:00+00:00,32.0,3.6,6.6,µg/m³,14.0,15.0,6.0,15.0
40,Sofienbergparken,2024-03-02 22:00:00+00:00,31.0,6.3,5.6,µg/m³,13.0,26.0,5.0,26.0
41,Sofienbergparken,2024-03-02 23:00:00+00:00,32.0,5.0,5.1,µg/m³,14.0,21.0,5.0,21.0
42,Sofienbergparken,2024-03-03 00:00:00+00:00,32.0,6.8,4.5,µg/m³,14.0,28.0,4.0,28.0
43,Sofienbergparken,2024-03-03 01:00:00+00:00,32.0,4.4,3.7,µg/m³,14.0,18.0,3.0,18.0
44,Sofienbergparken,2024-03-03 02:00:00+00:00,33.0,3.8,2.6,µg/m³,14.0,16.0,2.0,16.0
45,Sofienbergparken,2024-03-03 03:00:00+00:00,34.0,-0.54,2.1,µg/m³,15.0,,2.0,15.0
46,Sofienbergparken,2024-03-03 04:00:00+00:00,34.0,3.3,2.2,µg/m³,15.0,14.0,2.0,15.0
47,Sofienbergparken,2024-03-03 05:00:00+00:00,34.0,3.3,2.0,µg/m³,15.0,14.0,2.0,15.0
48,Sofienbergparken,2024-03-03 06:00:00+00:00,35.0,2.2,1.9,µg/m³,15.0,9.0,2.0,15.0
49,Sofienbergparken,2024-03-03 07:00:00+00:00,35.0,3.8,1.9,µg/m³,15.0,16.0,2.0,16.0
50,Sofienbergparken,2024-03-03 08:00:00+00:00,35.0,4.2,2.3,µg/m³,15.0,18.0,2.0,18.0
51,Sofienbergparken,2024-03-03 09:00:00+00:00,35.0,7.0,2.7,µg/m³,15.0,29.0,3.0,29.0
52,Sofienbergparken,2024-03-03 10:00:00+00:00,35.0,5.9,3.3,µg/m³,15.0,25.0,3.0,25.0
53,Sofienbergparken,2024-03-03 11:00:00+00:00,35.0,11.0,3.9,µg/m³,15.0,46.0,4.0,46.0
54,Sofienbergparken,2024-03-03 12:00:00+00:00,34.0,10.0,5.3,µg/m³,15.0,42.0,5.0,42.0
55,Sofienbergparken,2024-03-03 13:00:00+00:00,33.0,10.0,5.8,µg/m³,14.0,42.0,5.0,42.0
56,Sofienbergparken,2024-03-03 14:00:00+00:00,31.0,8.0,7.4,µg/m³,13.0,33.0,7.0,33.0
57,Sofienbergparken,2024-03-03 15:00:00+00:00,33.0,7.8,7.2,µg/m³,14.0,32.0,7.0,32.0
58,Sofienbergparken,2024-03-03 16:00:00+00:00,33.0,5.0,7.8,µg/m³,14.0,21.0,7.0,21.0
59,Sofienbergparken,2024-03-03 17:00:00+00:00,35.0,4.1,7.6,µg/m³,15.0,17.0,7.0,17.0
60,Sofienbergparken,2024-03-03 18:00:00+00:00,38.0,8.8,6.2,µg/m³,16.0,37.0,6.0,37.0
61,Sofienbergparken,2024-03-03 19:00:00+00:00,39.0,8.6,5.4,µg/m³,17.0,36.0,5.0,36.0
62,Sofienbergparken,2024-03-03 20:00:00+00:00,40.0,11.0,5.9,µg/m³,17.0,46.0,6.0,46.0
63,Sofienbergparken,2024-03-03 21:00:00+00:00,44.0,18.0,4.6,µg/m³,19.0,63.0,4.0,63.0
64,Sofienbergparken,2024-03-03 22:00:00+00:00,46.0,15.0,4.5,µg/m³,20.0,57.0,4.0,57.0
65,Sofienbergparken,2024-03-03 23:00:00+00:00,48.0,15.0,2.9,µg/m³,21.0,57.0,3.0,57.0
66,Sofienbergparken,2024-03-04 00:00:00+00:00,49.0,17.0,2.4,µg/m³,21.0,61.0,2.0,61.0
67,Sofienbergparken,2024-03-04 01:00:00+00:00,49.0,14.0,2.4,µg/m³,21.0,55.0,2.0,55.0
68,Sofienbergparken,2024-03-04 02:00:00+00:00,52.0,12.0,1.7,µg/m³,22.0,50.0,2.0,50.0
69,Sofienbergparken,2024-03-04 03:00:00+00:00,53.0,11.0,1.8,µg/m³,23.0,46.0,2.0,46.0
70,Sofienbergparken,2024-03-04 04:00:00+00:00,53.0,15.0,2.0,µg/m³,23.0,57.0,2.0,57.0
71,Sofienbergparken,2024-03-04 05:00:00+00:00,53.0,14.0,2.3,µg/m³,23.0,55.0,2.0,55.0
72,Sofienbergparken,2024-03-04 07:00:00+00:00,47.0,13.0,9.3,µg/m³,20.0,53.0,9.0,53.0
73,Sofienbergparken,2024-03-04 08:00:00+00:00,44.0,14.0,13.0,µg/m³,19.0,55.0,12.0,55.0
74,Sofienbergparken,2024-03-04 09:00:00+00:00,48.0,14.0,9.4,µg/m³,21.0,55.0,9.0,55.0
75,Sofienbergparken,2024-03-04 11:00:00+00:00,49.0,12.0,8.6,µg/m³,21.0,50.0,8.0,50.0
76,Sofienbergparken,2024-03-04 12:00:00+00:00,49.0,13.0,8.1,µg/m³,21.0,53.0,8.0,53.0
77,Sofienbergparken,2024-03-04 13:00:00+00:00,48.0,10.0,11.0,µg/m³,21.0,42.0,10.0,42.0
78,Sofienbergparken,2024-03-04 15:00:00+00:00,54.0,11.0,8.6,µg/m³,23.0,46.0,8.0,46.0
79,Sofienbergparken,2024-03-04 16:00:00+00:00,55.0,9.9,7.3,µg/m³,24.0,41.0,7.0,41.0
80,Sofienbergparken,2024-03-04 17:00:00+00:00,57.0,11.0,6.1,µg/m³,25.0,46.0,6.0,46.0
81,Sofienbergparken,2024-03-04 18:00:00+00:00,55.0,7.2,7.9,µg/m³,24.0,30.0,7.0,30.0
82,Sofienbergparken,2024-03-04 19:00:00+00:00,58.0,11.0,7.0,µg/m³,25.0,46.0,7.0,46.0
83,Sofienbergparken,2024-03-04 20:00:00+00:00,62.0,17.0,4.9,µg/m³,27.0,61.0,5.0,61.0
84,Sofienbergparken,2024-03-04 22:00:00+00:00,61.0,9.1,3.6,µg/m³,26.0,38.0,3.0,38.0
85,Sofienbergparken,2024-03-05 00:00:00+00:00,57.0,7.4,2.8,µg/m³,25.0,31.0,3.0,31.0
86,Sofienbergparken,2024-03-05 01:00:00+00:00,55.0,9.8,2.3,µg/m³,24.0,41.0,2.0,41.0
87,Sofienbergparken,2024-03-05 02:00:00+00:00,55.0,8.4,2.0,µg/m³,24.0,35.0,2.0,35.0
88,Sofienbergparken,2024-03-05 03:00:00+00:00,52.0,9.0,2.4,µg/m³,22.0,38.0,2.0,38.0
89,Sofienbergparken,2024-03-05 04:00:00+00:00,51.0,7.4,1.8,µg/m³,22.0,31.0,2.0,31.0
90,Sofienbergparken,2024-03-05 05:00:00+00:00,49.0,8.2,1.8,µg/m³,21.0,34.0,2.0,34.0
91,Sofienbergparken,2024-03-05 06:00:00+00:00,50.0,6.9,3.4,µg/m³,22.0,29.0,3.0,29.0
92,Sofienbergparken,2024-03-05 07:00:00+00:00,48.0,6.6,8.7,µg/m³,21.0,28.0,8.0,28.0
93,Sofienbergparken,2024-03-05 08:00:00+00:00,54.0,10.0,12.0,µg/m³,23.0,42.0,11.0,42.0
94,Sofienbergparken,2024-03-05 09:00:00+00:00,62.0,11.0,8.3,µg/m³,27.0,46.0,8.0,46.0
95,Sofienbergparken,2024-03-05 14:00:00+00:00,71.0,8.1,6.2,µg/m³,31.0,34.0,6.0,34.0
96,Sofienbergparken,2024-03-05 16:00:00+00:00,68.0,5.7,5.7,µg/m³,29.0,24.0,5.0,29.0
97,Sofienbergparken,2024-03-05 18:00:00+00:00,65.0,10.0,5.7,µg/m³,28.0,42.0,5.0,42.0
98,Sofienbergparken,2024-03-05 19:00:00+00:00,62.0,7.0,7.4,µg/m³,27.0,29.0,7.0,29.0
99,Sofienbergparken,2024-03-05 20:00:00+00:00,62.0,7.6,6.1,µg/m³,27.0,32.0,6.0,32.0
100,Sofienbergparken,2024-03-05 21:00:00+00:00,62.0,5.2,4.9,µg/m³,27.0,22.0,5.0,27.0
101,Sofienbergparken,2024-03-05 22:00:00+00:00,66.0,4.1,3.0,µg/m³,29.0,17.0,3.0,29.0
102,Sofienbergparken,2024-03-05 23:00:00+00:00,71.0,9.3,1.4,µg/m³,31.0,39.0,1.0,39.0
103,Sofienbergparken,2024-03-06 00:00:00+00:00,71.0,6.9,1.2,µg/m³,31.0,29.0,1.0,31.0
104,Sofienbergparken,2024-03-06 01:00:00+00:00,71.0,6.1,1.0,µg/m³,31.0,25.0,1.0,31.0
105,Sofienbergparken,2024-03-06 02:00:00+00:00,69.0,2.3,1.3,µg/m³,30.0,10.0,1.0,30.0
106,Sofienbergparken,2024-03-06 03:00:00+00:00,69.0,2.7,1.1,µg/m³,30.0,11.0,1.0,30.0
107,Sofienbergparken,2024-03-06 04:00:00+00:00,70.0,0.93,1.1,µg/m³,30.0,4.0,1.0,30.0
108,Sofienbergparken,2024-03-06 05:00:00+00:00,70.0,3.2,1.6,µg/m³,30.0,13.0,2.0,30.0
109,Sofienbergparken,2024-03-06 06:00:00+00:00,68.0,3.0,4.4,µg/m³,29.0,12.0,4.0,29.0
110,Sofienbergparken,2024-03-06 07:00:00+00:00,62.0,0.41,8.4,µg/m³,27.0,2.0,8.0,27.0
111,Sofienbergparken,2024-03-06 08:00:00+00:00,61.0,6.2,7.6,µg/m³,26.0,26.0,7.0,26.0
112,Sofienbergparken,2024-03-06 09:00:00+00:00,0.0,3.5,0.0,µg/m³,0.0,15.0,0.0,15.0
113,Sofienbergparken,2024-03-06 10:00:00+00:00,0.0,6.1,5.2,µg/m³,0.0,25.0,5.0,25.0
114,Sofienbergparken,2024-03-06 11:00:00+00:00,0.0,3.1,6.5,µg/m³,0.0,13.0,6.0,13.0
115,Sofienbergparken,2024-03-06 12:00:00+00:00,0.0,2.1,7.5,µg/m³,0.0,9.0,7.0,9.0
116,Sofienbergparken,2024-03-06 13:00:00+00:00,0.0,4.2,4.2,µg/m³,0.0,18.0,4.0,18.0
117,Sofienbergparken,2024-03-06 15:00:00+00:00,70.0,1.8,4.9,µg/m³,30.0,8.0,5.0,30.0
118,Sofienbergparken,2024-03-06 16:00:00+00:00,69.0,4.6,6.0,µg/m³,30.0,19.0,6.0,30.0
119,Sofienbergparken,2024-03-06 17:00:00+00:00,67.0,4.4,6.3,µg/m³,29.0,18.0,6.0,29.0
120,Sofienbergparken,2024-03-06 18:00:00+00:00,46.0,11.0,25.0,µg/m³,20.0,46.0,24.0,46.0
121,Sofienbergparken,2024-03-06 20:00:00+00:00,35.0,9.1,21.0,µg/m³,15.0,38.0,20.0,38.0
122,Sofienbergparken,2024-03-06 21:00:00+00:00,34.0,11.0,20.0,µg/m³,15.0,46.0,19.0,46.0
123,Sofienbergparken,2024-03-06 22:00:00+00:00,27.0,11.0,25.0,µg/m³,12.0,46.0,24.0,46.0
124,Sofienbergparken,2024-03-06 23:00:00+00:00,36.0,9.5,13.0,µg/m³,16.0,40.0,12.0,40.0
125,Sofienbergparken,2024-03-07 00:00:00+00:00,40.0,8.4,7.6,µg/m³,17.0,35.0,7.0,35.0
126,Sofienbergparken,2024-03-07 01:00:00+00:00,39.0,4.3,5.7,µg/m³,17.0,18.0,5.0,18.0
127,Sofienbergparken,2024-03-07 02:00:00+00:00,30.0,3.9,13.0,µg/m³,13.0,16.0,12.0,16.0
128,Sofienbergparken,2024-03-07 03:00:00+00:00,38.0,4.9,6.8,µg/m³,16.0,20.0,6.0,20.0
129,Sofienbergparken,2024-03-07 04:00:00+00:00,39.0,2.8,5.3,µg/m³,17.0,12.0,5.0,17.0
130,Sofienbergparken,2024-03-07 05:00:00+00:00,35.0,4.7,6.5,µg/m³,15.0,20.0,6.0,20.0
131,Sofienbergparken,2024-03-07 06:00:00+00:00,32.0,6.3,9.8,µg/m³,14.0,26.0,9.0,26.0
132,Sofienbergparken,2024-03-07 07:00:00+00:00,16.0,7.3,29.0,µg/m³,7.0,30.0,27.0,30.0
133,Sofienbergparken,2024-03-07 08:00:00+00:00,15.0,7.4,35.0,µg/m³,6.0,31.0,33.0,33.0
134,Sofienbergparken,2024-03-07 09:00:00+00:00,26.0,0.0,28.0,µg/m³,11.0,0.0,26.0,26.0
135,Sofienbergparken,2024-03-07 10:00:00+00:00,34.0,0.0,23.0,µg/m³,15.0,0.0,22.0,22.0
136,Sofienbergparken,2024-03-07 11:00:00+00:00,31.0,4.3,30.0,µg/m³,13.0,18.0,28.0,28.0
137,Sofienbergparken,2024-03-07 12:00:00+00:00,24.0,11.0,34.0,µg/m³,10.0,46.0,32.0,46.0
138,Sofienbergparken,2024-03-07 13:00:00+00:00,33.0,12.0,30.0,µg/m³,14.0,50.0,28.0,50.0
139,Sofienbergparken,2024-03-07 14:00:00+00:00,30.0,6.9,40.0,µg/m³,13.0,29.0,38.0,38.0
140,Sofienbergparken,2024-03-07 17:00:00+00:00,21.0,14.0,50.0,µg/m³,9.0,55.0,47.0,55.0
141,Sofienbergparken,2024-03-07 18:00:00+00:00,13.0,15.0,57.0,µg/m³,6.0,57.0,54.0,57.0
142,Sofienbergparken,2024-03-07 20:00:00+00:00,21.0,16.0,33.0,µg/m³,9.0,59.0,31.0,59.0
143,Sofienbergparken,2024-03-07 21:00:00+00:00,9.3,17.0,46.0,µg/m³,4.0,61.0,43.0,61.0
144,Sofienbergparken,2024-03-07 22:00:00+00:00,15.0,18.0,38.0,µg/m³,6.0,63.0,36.0,63.0
145,Sofienbergparken,2024-03-07 23:00:00+00:00,30.0,8.5,20.0,µg/m³,13.0,35.0,19.0,35.0
146,Sofienbergparken,2024-03-08 00:00:00+00:00,35.0,8.9,16.0,µg/m³,15.0,37.0,15.0,37.0
147,Sofienbergparken,2024-03-08 01:00:00+00:00,39.0,4.1,14.0,µg/m³,17.0,17.0,13.0,17.0
148,Sofienbergparken,2024-03-08 02:00:00+00:00,48.0,5.4,8.8,µg/m³,21.0,23.0,8.0,23.0
149,Sofienbergparken,2024-03-08 03:00:00+00:00,50.0,4.9,6.6,µg/m³,22.0,20.0,6.0,22.0
150,Sofienbergparken,2024-03-08 04:00:00+00:00,57.0,3.7,4.8,µg/m³,25.0,15.0,5.0,25.0
151,Sofienbergparken,2024-03-08 07:00:00+00:00,42.0,6.6,26.0,µg/m³,18.0,28.0,25.0,28.0
152,Sofienbergparken,2024-03-08 09:00:00+00:00,39.0,7.0,33.0,µg/m³,17.0,29.0,31.0,31.0
153,Sofienbergparken,2024-03-08 13:00:00+00:00,68.0,3.1,15.0,µg/m³,29.0,13.0,14.0,29.0
154,Sofienbergparken,2024-03-08 15:00:00+00:00,80.0,4.4,5.2,µg/m³,35.0,18.0,5.0,35.0
155,Sofienbergparken,2024-03-08 17:00:00+00:00,73.0,4.5,9.9,µg/m³,32.0,19.0,9.0,32.0
156,Sofienbergparken,2024-03-08 18:00:00+00:00,64.0,4.4,14.0,µg/m³,28.0,18.0,13.0,28.0
157,Sofienbergparken,2024-03-08 19:00:00+00:00,62.0,9.3,14.0,µg/m³,27.0,39.0,13.0,39.0
158,Sofienbergparken,2024-03-08 20:00:00+00:00,63.0,6.9,10.0,µg/m³,27.0,29.0,9.0,29.0
159,Sofienbergparken,2024-03-08 23:00:00+00:00,62.0,8.1,11.0,µg/m³,27.0,34.0,10.0,34.0
160,Sofienbergparken,2024-03-09 01:00:00+00:00,69.0,9.1,5.7,µg/m³,30.0,38.0,5.0,38.0
161,Sofienbergparken,2024-03-09 02:00:00+00:00,69.0,4.1,4.4,µg/m³,30.0,17.0,4.0,30.0
162,Sofienbergparken,2024-03-09 03:00:00+00:00,69.0,4.5,4.6,µg/m³,30.0,19.0,4.0,30.0
163,Sofienbergparken,2024-03-09 04:00:00+00:00,71.0,5.0,2.0,µg/m³,31.0,21.0,2.0,31.0
164,Sofienbergparken,2024-03-09 05:00:00+00:00,69.0,2.5,1.7,µg/m³,30.0,10.0,2.0,30.0
165,Sofienbergparken,2024-03-09 07:00:00+00:00,59.0,4.3,5.6,µg/m³,26.0,18.0,5.0,26.0
166,Sofienbergparken,2024-03-09 08:00:00+00:00,61.0,-0.4,4.1,µg/m³,26.0,,4.0,26.0
167,Sofienbergparken,2024-03-09 10:00:00+00:00,63.0,6.0,9.9,µg/m³,27.0,25.0,9.0,27.0
168,Sofienbergparken,2024-03-09 11:00:00+00:00,69.0,5.9,5.4,µg/m³,30.0,25.0,5.0,30.0
169,Sofienbergparken,2024-03-09 14:00:00+00:00,79.0,4.5,4.6,µg/m³,34.0,19.0,4.0,34.0
170,Sofienbergparken,2024-03-09 21:00:00+00:00,74.0,3.4,8.9,µg/m³,32.0,14.0,8.0,32.0
171,Sofienbergparken,2024-03-09 22:00:00+00:00,78.0,3.5,3.1,µg/m³,34.0,15.0,3.0,34.0
172,Sofienbergparken,2024-03-09 23:00:00+00:00,79.0,2.2,4.1,µg/m³,34.0,9.0,4.0,34.0
173,Sofienbergparken,2024-03-10 00:00:00+00:00,82.0,5.4,1.9,µg/m³,35.0,23.0,2.0,35.0
174,Sofienbergparken,2024-03-10 02:00:00+00:00,76.0,-0.91,2.9,µg/m³,33.0,,3.0,33.0
175,Sofienbergparken,2024-03-10 05:00:00+00:00,76.0,2.2,2.1,µg/m³,33.0,9.0,2.0,33.0
176,Sofienbergparken,2024-03-10 06:00:00+00:00,75.0,3.2,0.62,µg/m³,32.0,13.0,1.0,32.0
177,Sofienbergparken,2024-03-10 09:00:00+00:00,70.0,5.2,1.8,µg/m³,30.0,22.0,2.0,30.0
178,Sofienbergparken,2024-03-10 16:00:00+00:00,70.0,2.5,6.4,µg/m³,30.0,10.0,6.0,30.0
179,Sofienbergparken,2024-03-10 17:00:00+00:00,70.0,4.4,6.5,µg/m³,30.0,18.0,6.0,30.0
180,Sofienbergparken,2024-03-10 18:00:00+00:00,69.0,6.1,7.1,µg/m³,30.0,25.0,7.0,30.0
181,Sofienbergparken,2024-03-10 19:00:00+00:00,69.0,7.6,6.7,µg/m³,30.0,32.0,6.0,32.0
182,Sofienbergparken,2024-03-10 20:00:00+00:00,71.0,7.8,6.0,µg/m³,31.0,32.0,6.0,32.0
183,Sofienbergparken,2024-03-10 22:00:00+00:00,73.0,4.4,4.1,µg/m³,32.0,18.0,4.0,32.0
184,Sofienbergparken,2024-03-10 23:00:00+00:00,74.0,1.6,2.7,µg/m³,32.0,7.0,3.0,32.0
185,Sofienbergparken,2024-03-11 00:00:00+00:00,74.0,6.1,2.7,µg/m³,32.0,25.0,3.0,32.0
186,Sofienbergparken,2024-03-11 04:00:00+00:00,76.0,0.69,0.89,µg/m³,33.0,3.0,1.0,33.0
187,Sofienbergparken,2024-03-11 05:00:00+00:00,75.0,3.1,1.1,µg/m³,32.0,13.0,1.0,32.0
188,Sofienbergparken,2024-03-11 10:00:00+00:00,72.0,4.6,6.8,µg/m³,31.0,19.0,6.0,31.0
189,Sofienbergparken,2024-03-11 11:00:00+00:00,75.0,2.3,5.1,µg/m³,32.0,10.0,5.0,32.0
190,Sofienbergparken,2024-03-11 14:00:00+00:00,77.0,0.98,4.3,µg/m³,33.0,4.0,4.0,33.0
191,Sofienbergparken,2024-03-11 15:00:00+00:00,77.0,6.2,5.0,µg/m³,33.0,26.0,5.0,33.0
192,Sofienbergparken,2024-03-11 17:00:00+00:00,70.0,7.5,13.0,µg/m³,30.0,31.0,12.0,31.0
193,Sofienbergparken,2024-03-11 18:00:00+00:00,64.0,5.9,16.0,µg/m³,28.0,25.0,15.0,28.0
194,Sofienbergparken,2024-03-11 19:00:00+00:00,62.0,1.4,16.0,µg/m³,27.0,6.0,15.0,27.0
195,Sofienbergparken,2024-03-11 20:00:00+00:00,55.0,7.5,21.0,µg/m³,24.0,31.0,20.0,31.0
196,Sofienbergparken,2024-03-11 21:00:00+00:00,62.0,8.0,13.0,µg/m³,27.0,33.0,12.0,33.0
197,Sofienbergparken,2024-03-11 22:00:00+00:00,70.0,4.6,6.0,µg/m³,30.0,19.0,6.0,30.0
198,Sofienbergparken,2024-03-11 23:00:00+00:00,73.0,8.4,3.5,µg/m³,32.0,35.0,3.0,35.0
199,Sofienbergparken,2024-03-12 00:00:00+00:00,73.0,8.7,2.7,µg/m³,32.0,36.0,3.0,36.0
200,Sofienbergparken,2024-03-12 01:00:00+00:00,71.0,4.5,2.6,µg/m³,31.0,19.0,2.0,31.0
201,Sofienbergparken,2024-03-12 02:00:00+00:00,69.0,2.7,2.2,µg/m³,30.0,11.0,2.0,30.0
202,Sofienbergparken,2024-03-12 03:00:00+00:00,64.0,4.7,5.9,µg/m³,28.0,20.0,6.0,28.0
203,Sofienbergparken,2024-03-12 04:00:00+00:00,63.0,2.4,6.0,µg/m³,27.0,10.0,6.0,27.0
204,Sofienbergparken,2024-03-12 05:00:00+00:00,59.0,6.8,10.0,µg/m³,26.0,28.0,9.0,28.0
205,Sofienbergparken,2024-03-12 06:00:00+00:00,56.0,2.7,12.0,µg/m³,24.0,11.0,11.0,24.0
206,Sofienbergparken,2024-03-12 07:00:00+00:00,34.0,7.0,33.0,µg/m³,15.0,29.0,31.0,31.0
207,Sofienbergparken,2024-03-12 08:00:00+00:00,33.0,6.0,37.0,µg/m³,14.0,25.0,35.0,35.0
208,Sofienbergparken,2024-03-12 09:00:00+00:00,29.0,8.0,41.0,µg/m³,13.0,33.0,39.0,39.0
209,Sofienbergparken,2024-03-12 10:00:00+00:00,40.0,7.7,30.0,µg/m³,17.0,32.0,28.0,32.0
210,Sofienbergparken,2024-03-12 11:00:00+00:00,56.0,6.4,18.0,µg/m³,24.0,27.0,17.0,27.0
211,Sofienbergparken,2024-03-12 12:00:00+00:00,57.0,8.8,20.0,µg/m³,25.0,37.0,19.0,37.0
212,Sofienbergparken,2024-03-12 13:00:00+00:00,61.0,5.8,20.0,µg/m³,26.0,24.0,19.0,26.0
213,Sofienbergparken,2024-03-12 14:00:00+00:00,54.0,9.6,24.0,µg/m³,23.0,40.0,23.0,40.0
214,Sofienbergparken,2024-03-12 15:00:00+00:00,53.0,12.0,28.0,µg/m³,23.0,50.0,26.0,50.0
215,Sofienbergparken,2024-03-12 16:00:00+00:00,63.0,7.7,22.0,µg/m³,27.0,32.0,21.0,32.0
216,Sofienbergparken,2024-03-12 17:00:00+00:00,55.0,10.0,28.0,µg/m³,24.0,42.0,26.0,42.0
217,Sofienbergparken,2024-03-12 18:00:00+00:00,29.0,14.0,51.0,µg/m³,13.0,55.0,48.0,55.0
218,Sofienbergparken,2024-03-12 19:00:00+00:00,45.0,21.0,33.0,µg/m³,19.0,70.0,31.0,70.0
219,Sofienbergparken,2024-03-12 20:00:00+00:00,54.0,17.0,16.0,µg/m³,23.0,61.0,15.0,61.0
220,Sofienbergparken,2024-03-12 21:00:00+00:00,52.0,16.0,17.0,µg/m³,22.0,59.0,16.0,59.0
221,Sofienbergparken,2024-03-12 22:00:00+00:00,48.0,16.0,19.0,µg/m³,21.0,59.0,18.0,59.0
222,Sofienbergparken,2024-03-12 23:00:00+00:00,40.0,13.0,25.0,µg/m³,17.0,53.0,24.0,53.0
223,Sofienbergparken,2024-03-13 00:00:00+00:00,57.0,10.0,8.4,µg/m³,25.0,42.0,8.0,42.0
224,Sofienbergparken,2024-03-13 01:00:00+00:00,58.0,7.8,6.4,µg/m³,25.0,32.0,6.0,32.0
