location_name,datetimeUtc,pm25,O3,unit,AQI_O3,AQI_PM25,AQI
Beijing,2024-04-23 23:00:00+00:00,23.0,0.0,µg/m³,0.0,74,74.0
Beijing,2024-04-24 00:00:00+00:00,23.0,0.0,µg/m³,0.0,74,74.0
Beijing,2024-04-24 01:00:00+00:00,24.0,0.0,µg/m³,0.0,76,76.0
Beijing,2024-04-24 02:00:00+00:00,31.0,0.0,µg/m³,0.0,91,91.0
Beijing,2024-04-24 03:00:00+00:00,27.0,0.0,µg/m³,0.0,82,82.0
Beijing,2024-04-24 04:00:00+00:00,35.0,0.0,µg/m³,0.0,99,99.0
Beijing,2024-04-24 05:00:00+00:00,35.0,0.0,µg/m³,0.0,99,99.0
Beijing,2024-04-24 06:00:00+00:00,38.0,0.0,µg/m³,0.0,107,107.0
Beijing,2024-04-24 07:00:00+00:00,37.0,0.0,µg/m³,0.0,105,105.0
Beijing,2024-04-24 08:00:00+00:00,38.0,0.0,µg/m³,0.0,107,107.0
Beijing,2024-04-24 09:00:00+00:00,36.0,0.0,µg/m³,0.0,102,102.0
Beijing,2024-04-24 10:00:00+00:00,36.0,0.0,µg/m³,0.0,102,102.0
Beijing,2024-04-24 11:00:00+00:00,42.0,0.0,µg/m³,0.0,117,117.0
Beijing,2024-04-24 12:00:00+00:00,53.0,0.0,µg/m³,0.0,144,144.0
Beijing,2024-04-24 13:00:00+00:00,48.0,0.0,µg/m³,0.0,132,132.0
Beijing,2024-04-24 14:00:00+00:00,60.0,0.0,µg/m³,0.0,153,153.0
Beijing,2024-04-24 15:00:00+00:00,61.0,0.0,µg/m³,0.0,154,154.0
Beijing,2024-04-24 16:00:00+00:00,82.0,0.0,µg/m³,0.0,165,165.0
Beijing,2024-04-24 17:00:00+00:00,86.0,0.0,µg/m³,0.0,167,167.0
Beijing,2024-04-24 18:00:00+00:00,91.0,0.0,µg/m³,0.0,169,169.0
Beijing,2024-04-24 19:00:00+00:00,97.0,0.0,µg/m³,0.0,172,172.0
Beijing,2024-04-24 20:00:00+00:00,99.0,0.0,µg/m³,0.0,173,173.0
Beijing,2024-04-24 21:00:00+00:00,100.0,0.0,µg/m³,0.0,174,174.0
Beijing,2024-04-24 22:00:00+00:00,110.0,0.0,µg/m³,0.0,179,179.0
Beijing,2024-04-24 23:00:00+00:00,110.0,0.0,µg/m³,0.0,179,179.0
Beijing,2024-04-25 00:00:00+00:00,98.0,0.0,µg/m³,0.0,173,173.0
Beijing,2024-04-25 01:00:00+00:00,110.0,0.0,µg/m³,0.0,179,179.0
Beijing,2024-04-25 02:00:00+00:00,97.0,0.0,µg/m³,0.0,172,172.0
Beijing,2024-04-25 03:00:00+00:00,88.0,0.0,µg/m³,0.0,168,168.0
Beijing,2024-04-25 04:00:00+00:00,75.0,0.0,µg/m³,0.0,161,161.0
Beijing,2024-04-25 05:00:00+00:00,70.0,0.0,µg/m³,0.0,158,158.0
Beijing,2024-04-25 06:00:00+00:00,69.0,0.0,µg/m³,0.0,158,158.0
Beijing,2024-04-25 07:00:00+00:00,59.0,0.0,µg/m³,0.0,153,153.0
Beijing,2024-04-25 08:00:00+00:00,58.0,0.0,µg/m³,0.0,152,152.0
Beijing,2024-04-25 09:00:00+00:00,57.0,0.0,µg/m³,0.0,152,152.0
Beijing,2024-04-25 10:00:00+00:00,53.0,0.0,µg/m³,0.0,144,144.0
Beijing,2024-04-25 11:00:00+00:00,57.0,0.0,µg/m³,0.0,152,152.0
Beijing,2024-04-25 12:00:00+00:00,55.0,0.0,µg/m³,0.0,149,149.0
Beijing,2024-04-25 13:00:00+00:00,68.0,0.0,µg/m³,0.0,157,157.0
Beijing,2024-04-25 14:00:00+00:00,70.0,0.0,µg/m³,0.0,158,158.0
Beijing,2024-04-25 15:00:00+00:00,69.0,0.0,µg/m³,0.0,158,158.0
Beijing,2024-04-25 16:00:00+00:00,78.0,0.0,µg/m³,0.0,163,163.0
Beijing,2024-04-25 17:00:00+00:00,91.0,0.0,µg/m³,0.0,169,169.0
Beijing,2024-04-25 18:00:00+00:00,98.0,0.0,µg/m³,0.0,173,173.0
Beijing,2024-04-25 19:00:00+00:00,100.0,0.0,µg/m³,0.0,174,174.0
Beijing,2024-04-25 20:00:00+00:00,100.0,0.0,µg/m³,0.0,174,174.0
Beijing,2024-04-25 21:00:00+00:00,97.0,0.0,µg/m³,0.0,172,172.0
Beijing,2024-04-25 22:00:00+00:00,94.0,0.0,µg/m³,0.0,171,171.0
Beijing,2024-04-25 23:00:00+00:00,110.0,0.0,µg/m³,0.0,179,179.0
Beijing,2024-04-26 00:00:00+00:00,120.0,0.0,µg/m³,0.0,184,184.0
Beijing,2024-04-26 01:00:00+00:00,120.0,0.0,µg/m³,0.0,184,184.0
Beijing,2024-04-26 02:00:00+00:00,110.0,0.0,µg/m³,0.0,179,179.0
Beijing,2024-04-26 03:00:00+00:00,94.0,0.0,µg/m³,0.0,171,171.0
Beijing,2024-04-26 04:00:00+00:00,73.0,0.0,µg/m³,0.0,160,160.0
Beijing,2024-04-26 05:00:00+00:00,69.0,0.0,µg/m³,0.0,158,158.0
Beijing,2024-04-26 06:00:00+00:00,65.0,0.0,µg/m³,0.0,156,156.0
Beijing,2024-04-26 07:00:00+00:00,70.0,0.0,µg/m³,0.0,158,158.0
Beijing,2024-04-26 08:00:00+00:00,80.0,0.0,µg/m³,0.0,164,164.0
Beijing,2024-04-26 09:00:00+00:00,78.0,0.0,µg/m³,0.0,163,163.0
Beijing,2024-04-26 10:00:00+00:00,76.0,0.0,µg/m³,0.0,162,162.0
Beijing,2024-04-26 11:00:00+00:00,79.0,0.0,µg/m³,0.0,163,163.0
Beijing,2024-04-26 12:00:00+00:00,77.0,0.0,µg/m³,0.0,162,162.0
Beijing,2024-04-26 13:00:00+00:00,76.0,0.0,µg/m³,0.0,162,162.0
Beijing,2024-04-26 14:00:00+00:00,81.0,0.0,µg/m³,0.0,164,164.0
Beijing,2024-04-26 15:00:00+00:00,84.0,0.0,µg/m³,0.0,166,166.0
Beijing,2024-04-26 16:00:00+00:00,85.0,0.0,µg/m³,0.0,166,166.0
Beijing,2024-04-26 17:00:00+00:00,96.0,0.0,µg/m³,0.0,172,172.0
Beijing,2024-04-26 18:00:00+00:00,110.0,0.0,µg/m³,0.0,179,179.0
Beijing,2024-04-26 19:00:00+00:00,110.0,0.0,µg/m³,0.0,179,179.0
Beijing,2024-04-26 20:00:00+00:00,120.0,0.0,µg/m³,0.0,184,184.0
Beijing,2024-04-26 21:00:00+00:00,120.0,0.0,µg/m³,0.0,184,184.0
Beijing,2024-04-26 22:00:00+00:00,120.0,0.0,µg/m³,0.0,184,184.0
Beijing,2024-04-26 23:00:00+00:00,120.0,0.0,µg/m³,0.0,184,184.0
Beijing,2024-04-27 00:00:00+00:00,110.0,0.0,µg/m³,0.0,179,179.0
Beijing,2024-04-27 01:00:00+00:00,110.0,0.0,µg/m³,0.0,179,179.0
Beijing,2024-04-27 02:00:00+00:00,70.0,0.0,µg/m³,0.0,158,158.0
Beijing,2024-04-27 03:00:00+00:00,44.0,0.0,µg/m³,0.0,122,122.0
Beijing,2024-04-27 04:00:00+00:00,44.0,0.0,µg/m³,0.0,122,122.0
Beijing,2024-04-27 05:00:00+00:00,76.0,0.0,µg/m³,0.0,162,162.0
Beijing,2024-04-27 06:00:00+00:00,72.0,0.0,µg/m³,0.0,160,160.0
Beijing,2024-04-27 07:00:00+00:00,65.0,0.0,µg/m³,0.0,156,156.0
Beijing,2024-04-27 08:00:00+00:00,68.0,0.0,µg/m³,0.0,157,157.0
Beijing,2024-04-27 09:00:00+00:00,60.0,0.0,µg/m³,0.0,153,153.0
Beijing,2024-04-27 10:00:00+00:00,48.0,0.0,µg/m³,0.0,132,132.0
Beijing,2024-04-27 11:00:00+00:00,65.0,0.0,µg/m³,0.0,156,156.0
Beijing,2024-04-27 12:00:00+00:00,54.0,0.0,µg/m³,0.0,147,147.0
Beijing,2024-04-27 13:00:00+00:00,31.0,0.0,µg/m³,0.0,91,91.0
Beijing,2024-04-27 14:00:00+00:00,36.0,0.0,µg/m³,0.0,102,102.0
Beijing,2024-04-27 15:00:00+00:00,29.0,0.0,µg/m³,0.0,87,87.0
Beijing,2024-04-27 16:00:00+00:00,21.0,0.0,µg/m³,0.0,70,70.0
Beijing,2024-04-27 17:00:00+00:00,21.0,0.0,µg/m³,0.0,70,70.0
Beijing,2024-04-27 18:00:00+00:00,29.0,0.0,µg/m³,0.0,87,87.0
Beijing,2024-04-27 19:00:00+00:00,23.0,0.0,µg/m³,0.0,74,74.0
Beijing,2024-04-27 20:00:00+00:00,19.0,0.0,µg/m³,0.0,66,66.0
Beijing,2024-04-27 21:00:00+00:00,20.0,0.0,µg/m³,0.0,68,68.0
Beijing,2024-04-27 22:00:00+00:00,19.0,0.0,µg/m³,0.0,66,66.0
Beijing,2024-04-27 23:00:00+00:00,21.0,0.0,µg/m³,0.0,70,70.0
Beijing,2024-04-28 00:00:00+00:00,19.0,0.0,µg/m³,0.0,66,66.0
Beijing,2024-04-28 01:00:00+00:00,18.0,0.0,µg/m³,0.0,63,63.0
Beijing,2024-04-28 02:00:00+00:00,15.0,0.0,µg/m³,0.0,57,57.0
Beijing,2024-04-28 03:00:00+00:00,15.0,0.0,µg/m³,0.0,57,57.0
Beijing,2024-04-28 04:00:00+00:00,18.0,0.0,µg/m³,0.0,63,63.0
Beijing,2024-04-28 05:00:00+00:00,18.0,0.0,µg/m³,0.0,63,63.0
Beijing,2024-04-28 06:00:00+00:00,18.0,0.0,µg/m³,0.0,63,63.0
Beijing,2024-04-28 07:00:00+00:00,17.0,0.0,µg/m³,0.0,61,61.0
Beijing,2024-04-28 08:00:00+00:00,17.0,0.0,µg/m³,0.0,61,61.0
Beijing,2024-04-28 09:00:00+00:00,18.0,0.0,µg/m³,0.0,63,63.0
Beijing,2024-04-28 10:00:00+00:00,20.0,0.0,µg/m³,0.0,68,68.0
Beijing,2024-04-28 11:00:00+00:00,19.0,0.0,µg/m³,0.0,66,66.0
Beijing,2024-04-28 12:00:00+00:00,22.0,0.0,µg/m³,0.0,72,72.0
Beijing,2024-04-28 13:00:00+00:00,24.0,0.0,µg/m³,0.0,76,76.0
Beijing,2024-04-28 14:00:00+00:00,19.0,0.0,µg/m³,0.0,66,66.0
Beijing,2024-04-28 15:00:00+00:00,19.0,0.0,µg/m³,0.0,66,66.0
Beijing,2024-04-28 16:00:00+00:00,20.0,0.0,µg/m³,0.0,68,68.0
Beijing,2024-04-28 17:00:00+00:00,16.0,0.0,µg/m³,0.0,59,59.0
Beijing,2024-04-28 18:00:00+00:00,18.0,0.0,µg/m³,0.0,63,63.0
Beijing,2024-04-28 19:00:00+00:00,12.0,0.0,µg/m³,0.0,50,50.0
Beijing,2024-04-28 20:00:00+00:00,17.0,0.0,µg/m³,0.0,61,61.0
Beijing,2024-04-28 21:00:00+00:00,17.0,0.0,µg/m³,0.0,61,61.0
Beijing,2024-04-28 22:00:00+00:00,20.0,0.0,µg/m³,0.0,68,68.0
Beijing,2024-04-28 23:00:00+00:00,21.0,0.0,µg/m³,0.0,70,70.0
Beijing,2024-04-29 00:00:00+00:00,19.0,0.0,µg/m³,0.0,66,66.0
Beijing,2024-04-29 01:00:00+00:00,18.0,0.0,µg/m³,0.0,63,63.0
Beijing,2024-04-29 02:00:00+00:00,22.0,0.0,µg/m³,0.0,72,72.0
Beijing,2024-04-29 03:00:00+00:00,26.0,0.0,µg/m³,0.0,80,80.0
Beijing,2024-04-29 04:00:00+00:00,24.0,0.0,µg/m³,0.0,76,76.0
Beijing,2024-04-29 05:00:00+00:00,24.0,0.0,µg/m³,0.0,76,76.0
Beijing,2024-04-29 06:00:00+00:00,20.0,0.0,µg/m³,0.0,68,68.0
Beijing,2024-04-29 07:00:00+00:00,19.0,0.0,µg/m³,0.0,66,66.0
Beijing,2024-04-29 08:00:00+00:00,18.0,0.0,µg/m³,0.0,63,63.0
Beijing,2024-04-29 09:00:00+00:00,20.0,0.0,µg/m³,0.0,68,68.0
Beijing,2024-04-29 10:00:00+00:00,21.0,0.0,µg/m³,0.0,70,70.0
Beijing,2024-04-29 11:00:00+00:00,21.0,0.0,µg/m³,0.0,70,70.0
Beijing,2024-04-29 12:00:00+00:00,38.0,0.0,µg/m³,0.0,107,107.0
Beijing,2024-04-29 13:00:00+00:00,37.0,0.0,µg/m³,0.0,105,105.0
Beijing,2024-04-29 14:00:00+00:00,45.0,0.0,µg/m³,0.0,124,124.0
Beijing,2024-04-29 15:00:00+00:00,45.0,0.0,µg/m³,0.0,124,124.0
Beijing,2024-04-29 16:00:00+00:00,44.0,0.0,µg/m³,0.0,122,122.0
Beijing,2024-04-29 17:00:00+00:00,39.0,0.0,µg/m³,0.0,110,110.0
Beijing,2024-04-29 18:00:00+00:00,40.0,0.0,µg/m³,0.0,112,112.0
Beijing,2024-04-29 19:00:00+00:00,41.0,0.0,µg/m³,0.0,115,115.0
Beijing,2024-04-29 20:00:00+00:00,45.0,0.0,µg/m³,0.0,124,124.0
Beijing,2024-04-29 21:00:00+00:00,46.0,0.0,µg/m³,0.0,127,127.0
Beijing,2024-04-29 22:00:00+00:00,42.0,0.0,µg/m³,0.0,117,117.0
Beijing,2024-05-03 09:00:00+00:00,42.0,184.5398773006135,µg/m³,152.0,117,152.0
Beijing,2024-05-03 10:00:00+00:00,29.0,184.5398773006135,µg/m³,152.0,87,152.0
Beijing,2024-05-03 11:00:00+00:00,27.0,178.65030674846625,µg/m³,145.0,82,145.0
Beijing,2024-05-03 12:00:00+00:00,24.0,168.83435582822085,µg/m³,129.0,76,129.0
Beijing,2024-05-03 13:00:00+00:00,32.0,159.01840490797545,µg/m³,113.0,93,113.0
Beijing,2024-05-03 14:00:00+00:00,27.0,153.12883435582822,µg/m³,103.0,82,103.0
Beijing,2024-05-03 15:00:00+00:00,28.0,139.38650306748465,µg/m³,84.0,84,84.0
Beijing,2024-05-03 16:00:00+00:00,31.0,113.86503067484665,µg/m³,49.0,91,91.0
Beijing,2024-05-03 17:00:00+00:00,43.0,88.34355828220859,µg/m³,38.0,119,119.0
Beijing,2024-05-03 18:00:00+00:00,44.0,66.74846625766872,µg/m³,29.0,122,122.0
Beijing,2024-05-03 19:00:00+00:00,55.0,41.22699386503068,µg/m³,18.0,149,149.0
Beijing,2024-05-03 20:00:00+00:00,65.0,13.742331288343559,µg/m³,6.0,156,156.0
Beijing,2024-05-03 21:00:00+00:00,58.0,5.889570552147241,µg/m³,3.0,152,152.0
Beijing,2024-05-03 22:00:00+00:00,64.0,3.9263803680981595,µg/m³,2.0,155,155.0
Beijing,2024-05-03 23:00:00+00:00,67.0,5.889570552147241,µg/m³,3.0,157,157.0
Beijing,2024-05-04 00:00:00+00:00,73.0,41.22699386503068,µg/m³,18.0,160,160.0
Beijing,2024-05-04 01:00:00+00:00,73.0,74.60122699386503,µg/m³,32.0,160,160.0
Beijing,2024-05-04 02:00:00+00:00,86.0,82.45398773006136,µg/m³,36.0,167,167.0
Beijing,2024-05-04 03:00:00+00:00,82.0,80.49079754601227,µg/m³,35.0,165,165.0
Beijing,2024-05-04 04:00:00+00:00,76.0,90.30674846625767,µg/m³,39.0,162,162.0
Beijing,2024-05-04 05:00:00+00:00,68.0,111.90184049079755,µg/m³,48.0,157,157.0
Beijing,2024-05-04 06:00:00+00:00,61.0,129.57055214723925,µg/m³,69.0,154,154.0
Beijing,2024-05-04 07:00:00+00:00,56.0,133.49693251533745,µg/m³,75.0,151,151.0
Beijing,2024-05-04 08:00:00+00:00,52.0,125.6441717791411,µg/m³,63.0,142,142.0
Beijing,2024-05-04 09:00:00+00:00,43.0,133.49693251533745,µg/m³,75.0,119,119.0
Beijing,2024-05-04 10:00:00+00:00,47.0,129.57055214723925,µg/m³,69.0,129,129.0
Beijing,2024-05-04 11:00:00+00:00,55.0,125.6441717791411,µg/m³,63.0,149,149.0
Beijing,2024-05-04 12:00:00+00:00,65.0,94.23312883435585,µg/m³,41.0,156,156.0
Beijing,2024-05-04 13:00:00+00:00,51.0,90.30674846625767,µg/m³,39.0,139,139.0
Beijing,2024-05-04 14:00:00+00:00,48.0,86.38036809815951,µg/m³,37.0,132,132.0
Beijing,2024-05-04 15:00:00+00:00,61.0,74.60122699386503,µg/m³,32.0,154,154.0
Beijing,2024-05-04 16:00:00+00:00,65.0,58.895705521472394,µg/m³,25.0,156,156.0
Beijing,2024-05-04 17:00:00+00:00,73.0,35.33742331288343,µg/m³,15.0,160,160.0
Beijing,2024-05-04 18:00:00+00:00,82.0,72.63803680981594,µg/m³,31.0,165,165.0
Beijing,2024-05-04 19:00:00+00:00,84.0,53.00613496932515,µg/m³,23.0,166,166.0
Beijing,2024-05-04 20:00:00+00:00,84.0,11.779141104294482,µg/m³,5.0,166,166.0
Beijing,2024-05-04 21:00:00+00:00,86.0,54.969325153374236,µg/m³,24.0,167,167.0
Beijing,2024-05-04 22:00:00+00:00,84.0,39.263803680981596,µg/m³,17.0,166,166.0
Beijing,2024-05-04 23:00:00+00:00,89.0,9.815950920245399,µg/m³,4.0,168,168.0
Beijing,2024-05-05 00:00:00+00:00,100.0,17.668711656441715,µg/m³,8.0,174,174.0
Beijing,2024-05-05 01:00:00+00:00,110.0,35.33742331288343,µg/m³,15.0,179,179.0
Beijing,2024-05-05 02:00:00+00:00,110.0,62.82208588957055,µg/m³,27.0,179,179.0
Beijing,2024-05-05 03:00:00+00:00,100.0,80.49079754601227,µg/m³,35.0,174,174.0
Beijing,2024-05-05 04:00:00+00:00,100.0,90.30674846625767,µg/m³,39.0,174,174.0
Beijing,2024-05-05 05:00:00+00:00,79.0,107.97546012269939,µg/m³,47.0,163,163.0
Beijing,2024-05-05 06:00:00+00:00,71.0,131.53374233128835,µg/m³,72.0,159,159.0
Beijing,2024-05-05 07:00:00+00:00,72.0,157.05521472392638,µg/m³,109.0,160,160.0
Beijing,2024-05-05 08:00:00+00:00,68.0,137.4233128834356,µg/m³,81.0,157,157.0
Beijing,2024-05-05 09:00:00+00:00,64.0,123.68098159509202,µg/m³,60.0,155,155.0
Beijing,2024-05-05 10:00:00+00:00,65.0,117.79141104294479,µg/m³,51.0,156,156.0
Beijing,2024-05-05 11:00:00+00:00,58.0,121.71779141104295,µg/m³,57.0,152,152.0
Beijing,2024-05-05 12:00:00+00:00,52.0,107.97546012269939,µg/m³,47.0,142,142.0
Beijing,2024-05-05 13:00:00+00:00,54.0,100.12269938650307,µg/m³,43.0,147,147.0
Beijing,2024-05-05 14:00:00+00:00,60.0,90.30674846625767,µg/m³,39.0,153,153.0
Beijing,2024-05-05 15:00:00+00:00,60.0,80.49079754601227,µg/m³,35.0,153,153.0
Beijing,2024-05-05 16:00:00+00:00,63.0,76.56441717791411,µg/m³,33.0,155,155.0
Beijing,2024-05-05 17:00:00+00:00,64.0,66.74846625766872,µg/m³,29.0,155,155.0
Beijing,2024-05-05 18:00:00+00:00,71.0,58.895705521472394,µg/m³,25.0,159,159.0
Beijing,2024-05-05 19:00:00+00:00,78.0,49.079754601227,µg/m³,21.0,163,163.0
Beijing,2024-05-05 20:00:00+00:00,76.0,0.0,µg/m³,0.0,162,162.0
Beijing,2024-05-05 21:00:00+00:00,77.0,5.889570552147241,µg/m³,3.0,162,162.0
Beijing,2024-05-05 22:00:00+00:00,78.0,-1.9631901840490797,µg/m³,,163,163.0
Beijing,2024-05-05 23:00:00+00:00,88.0,1.9631901840490797,µg/m³,1.0,168,168.0
Beijing,2024-05-06 00:00:00+00:00,84.0,25.52147239263804,µg/m³,11.0,166,166.0
Beijing,2024-05-06 01:00:00+00:00,70.0,76.56441717791411,µg/m³,33.0,158,158.0
Beijing,2024-05-06 02:00:00+00:00,58.0,94.23312883435585,µg/m³,41.0,152,152.0
Beijing,2024-05-06 03:00:00+00:00,38.0,121.71779141104295,µg/m³,57.0,107,107.0
Beijing,2024-05-06 04:00:00+00:00,35.0,133.49693251533745,µg/m³,75.0,99,99.0
Beijing,2024-05-06 05:00:00+00:00,32.0,137.4233128834356,µg/m³,81.0,93,93.0
Beijing,2024-05-06 06:00:00+00:00,27.0,141.34969325153372,µg/m³,87.0,82,87.0
Beijing,2024-05-06 07:00:00+00:00,22.0,143.31288343558282,µg/m³,90.0,72,90.0
Beijing,2024-05-06 08:00:00+00:00,23.0,149.20245398773005,µg/m³,99.0,74,99.0
Beijing,2024-05-06 09:00:00+00:00,28.0,155.09202453987731,µg/m³,106.0,84,106.0
Beijing,2024-05-06 10:00:00+00:00,30.0,155.09202453987731,µg/m³,106.0,89,106.0
Beijing,2024-05-06 11:00:00+00:00,39.0,155.09202453987731,µg/m³,106.0,110,110.0
Beijing,2024-05-06 12:00:00+00:00,42.0,147.23926380368096,µg/m³,96.0,117,117.0
Beijing,2024-05-06 13:00:00+00:00,48.0,127.60736196319019,µg/m³,66.0,132,132.0
Beijing,2024-05-06 14:00:00+00:00,44.0,84.41717791411043,µg/m³,37.0,122,122.0
Beijing,2024-05-06 15:00:00+00:00,51.0,72.63803680981594,µg/m³,31.0,139,139.0
Beijing,2024-05-06 16:00:00+00:00,57.0,51.04294478527608,µg/m³,22.0,152,152.0
Beijing,2024-05-06 17:00:00+00:00,63.0,29.447852760736197,µg/m³,13.0,155,155.0
Beijing,2024-05-06 18:00:00+00:00,60.0,7.852760736196319,µg/m³,3.0,153,153.0
Beijing,2024-05-06 19:00:00+00:00,58.0,3.9263803680981595,µg/m³,2.0,152,152.0
Beijing,2024-05-06 20:00:00+00:00,58.0,-1.9631901840490797,µg/m³,,152,152.0
Beijing,2024-05-06 21:00:00+00:00,61.0,-1.9631901840490797,µg/m³,,154,154.0
Beijing,2024-05-06 22:00:00+00:00,65.0,0.0,µg/m³,0.0,156,156.0
Beijing,2024-05-06 23:00:00+00:00,57.0,21.595092024539877,µg/m³,9.0,152,152.0
Beijing,2024-05-07 00:00:00+00:00,50.0,72.63803680981594,µg/m³,31.0,137,137.0
Beijing,2024-05-07 01:00:00+00:00,24.0,90.30674846625767,µg/m³,39.0,76,76.0
Beijing,2024-05-07 02:00:00+00:00,21.0,102.08588957055215,µg/m³,44.0,70,70.0
Beijing,2024-05-07 03:00:00+00:00,22.0,113.86503067484665,µg/m³,49.0,72,72.0
Beijing,2024-05-07 04:00:00+00:00,17.0,123.68098159509202,µg/m³,60.0,61,61.0
Beijing,2024-05-07 05:00:00+00:00,12.0,131.53374233128835,µg/m³,72.0,50,72.0
Beijing,2024-05-07 06:00:00+00:00,10.0,137.4233128834356,µg/m³,81.0,42,81.0
Beijing,2024-05-07 07:00:00+00:00,12.0,139.38650306748465,µg/m³,84.0,50,84.0
Beijing,2024-05-07 08:00:00+00:00,11.0,141.34969325153372,µg/m³,87.0,46,87.0
Beijing,2024-05-07 09:00:00+00:00,11.0,143.31288343558282,µg/m³,90.0,46,90.0
Beijing,2024-05-07 10:00:00+00:00,30.0,184.5398773006135,µg/m³,152.0,89,152.0
Beijing,2024-05-07 11:00:00+00:00,35.0,184.5398773006135,µg/m³,152.0,99,152.0
Beijing,2024-05-07 12:00:00+00:00,39.0,162.94478527607362,µg/m³,119.0,110,119.0
Beijing,2024-05-07 13:00:00+00:00,32.0,139.38650306748465,µg/m³,84.0,93,93.0
Beijing,2024-05-07 14:00:00+00:00,38.0,111.90184049079755,µg/m³,48.0,107,107.0
Beijing,2024-05-07 15:00:00+00:00,35.0,86.38036809815951,µg/m³,37.0,99,99.0
Beijing,2024-05-07 16:00:00+00:00,33.0,86.38036809815951,µg/m³,37.0,95,95.0
Beijing,2024-05-07 17:00:00+00:00,29.0,88.34355828220859,µg/m³,38.0,87,87.0
Beijing,2024-05-07 18:00:00+00:00,35.0,43.190184049079754,µg/m³,19.0,99,99.0
Beijing,2024-05-07 19:00:00+00:00,38.0,-1.9631901840490797,µg/m³,,107,107.0
Beijing,2024-05-07 20:00:00+00:00,40.0,-1.9631901840490797,µg/m³,,112,112.0
Beijing,2024-05-07 21:00:00+00:00,69.0,0.0,µg/m³,0.0,158,158.0
Beijing,2024-05-07 22:00:00+00:00,78.0,3.9263803680981595,µg/m³,2.0,163,163.0
Beijing,2024-05-07 23:00:00+00:00,90.0,21.595092024539877,µg/m³,9.0,169,169.0
Beijing,2024-05-08 00:00:00+00:00,87.0,64.78527607361963,µg/m³,28.0,167,167.0
Beijing,2024-05-08 01:00:00+00:00,88.0,74.60122699386503,µg/m³,32.0,168,168.0
Beijing,2024-05-08 02:00:00+00:00,77.0,92.26993865030676,µg/m³,40.0,162,162.0
Beijing,2024-05-08 03:00:00+00:00,73.0,121.71779141104295,µg/m³,57.0,160,160.0
Beijing,2024-05-08 04:00:00+00:00,64.0,155.09202453987731,µg/m³,106.0,155,155.0
Beijing,2024-05-08 05:00:00+00:00,41.0,182.57668711656441,µg/m³,,115,115.0
Beijing,2024-05-08 06:00:00+00:00,33.0,196.319018404908,µg/m³,166.0,95,166.0
Beijing,2024-05-08 07:00:00+00:00,38.0,215.95092024539878,µg/m³,189.0,107,189.0
Beijing,2024-05-08 08:00:00+00:00,35.0,215.95092024539878,µg/m³,189.0,99,189.0
Beijing,2024-05-08 09:00:00+00:00,41.0,215.95092024539878,µg/m³,189.0,115,189.0
Beijing,2024-05-08 10:00:00+00:00,41.0,215.95092024539878,µg/m³,189.0,115,189.0
Beijing,2024-05-08 11:00:00+00:00,46.0,215.95092024539878,µg/m³,189.0,127,189.0
Beijing,2024-05-08 12:00:00+00:00,48.0,194.35582822085894,µg/m³,163.0,132,163.0
Beijing,2024-05-08 13:00:00+00:00,46.0,176.68711656441718,µg/m³,141.0,127,141.0
Beijing,2024-05-08 14:00:00+00:00,42.0,164.9079754601227,µg/m³,122.0,117,122.0
Beijing,2024-05-08 15:00:00+00:00,37.0,151.16564417177912,µg/m³,,105,105.0
Beijing,2024-05-08 16:00:00+00:00,40.0,137.4233128834356,µg/m³,81.0,112,112.0
Beijing,2024-05-08 17:00:00+00:00,36.0,129.57055214723925,µg/m³,69.0,102,102.0
Beijing,2024-05-08 18:00:00+00:00,49.0,117.79141104294479,µg/m³,51.0,134,134.0
Beijing,2024-05-08 19:00:00+00:00,42.0,102.08588957055215,µg/m³,44.0,117,117.0
Beijing,2024-05-08 20:00:00+00:00,43.0,84.41717791411043,µg/m³,37.0,119,119.0
Beijing,2024-05-08 21:00:00+00:00,47.0,74.60122699386503,µg/m³,32.0,129,129.0
Beijing,2024-05-08 22:00:00+00:00,48.0,5.889570552147241,µg/m³,3.0,132,132.0
Beijing,2024-05-08 23:00:00+00:00,50.0,7.852760736196319,µg/m³,3.0,137,137.0
Beijing,2024-05-09 00:00:00+00:00,48.0,54.969325153374236,µg/m³,24.0,132,132.0
Beijing,2024-05-09 01:00:00+00:00,45.0,78.52760736196319,µg/m³,34.0,124,124.0
Beijing,2024-05-09 02:00:00+00:00,51.0,123.68098159509202,µg/m³,60.0,139,139.0
Beijing,2024-05-09 03:00:00+00:00,46.0,157.05521472392638,µg/m³,109.0,127,127.0
Beijing,2024-05-09 04:00:00+00:00,51.0,178.65030674846625,µg/m³,145.0,139,145.0
Beijing,2024-05-09 05:00:00+00:00,48.0,196.319018404908,µg/m³,166.0,132,166.0
Beijing,2024-05-09 06:00:00+00:00,55.0,215.95092024539878,µg/m³,189.0,149,189.0
Beijing,2024-05-09 07:00:00+00:00,53.0,235.58282208588957,µg/m³,205.0,144,205.0
Beijing,2024-05-09 08:00:00+00:00,45.0,235.58282208588957,µg/m³,205.0,124,205.0
Beijing,2024-05-09 09:00:00+00:00,50.0,255.21472392638037,µg/m³,215.0,137,215.0
Beijing,2024-05-09 10:00:00+00:00,45.0,235.58282208588957,µg/m³,205.0,124,205.0
Beijing,2024-05-09 11:00:00+00:00,48.0,235.58282208588957,µg/m³,205.0,132,205.0
