location_name,datetimeUtc,o3,pm25,no2,unit
Sofienbergparken,2024-05-02 02:00:00+00:00,61.0,1.7,2.2,µg/m³
Sofienbergparken,2024-05-02 03:00:00+00:00,60.0,1.6,2.7,µg/m³
Sofienbergparken,2024-05-02 04:00:00+00:00,59.0,2.6,4.1,µg/m³
Sofienbergparken,2024-05-02 05:00:00+00:00,57.0,1.3,6.5,µg/m³
Sofienbergparken,2024-05-02 06:00:00+00:00,60.0,2.4,11.0,µg/m³
Sofienbergparken,2024-05-02 07:00:00+00:00,77.0,3.1,6.5,µg/m³
Sofienbergparken,2024-05-02 08:00:00+00:00,77.0,5.8,7.0,µg/m³
Sofienbergparken,2024-05-02 09:00:00+00:00,77.0,3.3,6.4,µg/m³
Sofienbergparken,2024-05-02 10:00:00+00:00,79.0,2.9,5.4,µg/m³
Sofienbergparken,2024-05-02 11:00:00+00:00,82.0,5.6,5.9,µg/m³
Sofienbergparken,2024-05-02 12:00:00+00:00,84.0,0.59,3.6,µg/m³
Sofienbergparken,2024-05-02 13:00:00+00:00,86.0,1.9,4.2,µg/m³
Sofienbergparken,2024-05-02 14:00:00+00:00,86.0,-0.2,5.8,µg/m³
Sofienbergparken,2024-05-02 15:00:00+00:00,87.0,1.9,5.9,µg/m³
Sofienbergparken,2024-05-02 16:00:00+00:00,91.0,5.0,5.3,µg/m³
Sofienbergparken,2024-05-02 17:00:00+00:00,95.0,3.5,6.2,µg/m³
Sofienbergparken,2024-05-02 18:00:00+00:00,92.0,5.1,8.5,µg/m³
Sofienbergparken,2024-05-02 19:00:00+00:00,88.0,4.3,7.7,µg/m³
Sofienbergparken,2024-05-02 20:00:00+00:00,71.0,4.1,16.0,µg/m³
Sofienbergparken,2024-05-02 21:00:00+00:00,65.0,7.4,17.0,µg/m³
Sofienbergparken,2024-05-02 22:00:00+00:00,62.0,7.6,11.0,µg/m³
Sofienbergparken,2024-05-02 23:00:00+00:00,62.0,6.5,7.0,µg/m³
Sofienbergparken,2024-05-03 00:00:00+00:00,60.0,3.2,5.0,µg/m³
Sofienbergparken,2024-05-03 01:00:00+00:00,57.0,3.0,4.1,µg/m³
Sofienbergparken,2024-05-03 02:00:00+00:00,56.0,3.6,3.7,µg/m³
Sofienbergparken,2024-05-03 03:00:00+00:00,56.0,5.0,4.1,µg/m³
Sofienbergparken,2024-05-03 04:00:00+00:00,54.0,3.2,4.0,µg/m³
Sofienbergparken,2024-05-03 05:00:00+00:00,51.0,2.6,8.0,µg/m³
Sofienbergparken,2024-05-03 06:00:00+00:00,43.0,5.2,21.0,µg/m³
Sofienbergparken,2024-05-03 07:00:00+00:00,64.0,4.8,14.0,µg/m³
Sofienbergparken,2024-05-03 08:00:00+00:00,82.0,2.9,7.0,µg/m³
Sofienbergparken,2024-05-03 09:00:00+00:00,88.0,2.1,6.5,µg/m³
Sofienbergparken,2024-05-03 10:00:00+00:00,88.0,3.5,7.9,µg/m³
Sofienbergparken,2024-05-03 11:00:00+00:00,96.0,6.2,4.4,µg/m³
Sofienbergparken,2024-05-03 12:00:00+00:00,96.0,4.4,5.4,µg/m³
Sofienbergparken,2024-05-03 13:00:00+00:00,99.0,3.4,5.2,µg/m³
Sofienbergparken,2024-05-03 14:00:00+00:00,100.0,0.59,4.5,µg/m³
Sofienbergparken,2024-05-03 15:00:00+00:00,100.0,0.53,4.7,µg/m³
Sofienbergparken,2024-05-03 16:00:00+00:00,100.0,2.6,4.1,µg/m³
Sofienbergparken,2024-05-03 17:00:00+00:00,98.0,3.7,3.2,µg/m³
Sofienbergparken,2024-05-03 18:00:00+00:00,98.0,3.9,5.2,µg/m³
Sofienbergparken,2024-05-03 19:00:00+00:00,91.0,4.3,8.2,µg/m³
Sofienbergparken,2024-05-03 20:00:00+00:00,63.0,7.1,25.0,µg/m³
Sofienbergparken,2024-05-03 21:00:00+00:00,45.0,12.0,26.0,µg/m³
Sofienbergparken,2024-05-03 22:00:00+00:00,53.0,8.1,12.0,µg/m³
Sofienbergparken,2024-05-03 23:00:00+00:00,59.0,4.6,6.9,µg/m³
Sofienbergparken,2024-05-04 00:00:00+00:00,59.0,3.7,6.3,µg/m³
Sofienbergparken,2024-05-04 01:00:00+00:00,58.0,5.0,5.3,µg/m³
Sofienbergparken,2024-05-04 02:00:00+00:00,59.0,5.3,4.5,µg/m³
Sofienbergparken,2024-05-04 03:00:00+00:00,58.0,4.3,4.2,µg/m³
Sofienbergparken,2024-05-04 04:00:00+00:00,58.0,6.2,3.9,µg/m³
Sofienbergparken,2024-05-04 05:00:00+00:00,58.0,4.2,4.6,µg/m³
Sofienbergparken,2024-05-04 06:00:00+00:00,56.0,4.1,5.8,µg/m³
Sofienbergparken,2024-05-04 07:00:00+00:00,59.0,6.7,7.1,µg/m³
Sofienbergparken,2024-05-04 08:00:00+00:00,65.0,5.0,7.9,µg/m³
Sofienbergparken,2024-05-04 09:00:00+00:00,66.0,3.8,14.0,µg/m³
Sofienbergparken,2024-05-04 10:00:00+00:00,56.0,5.2,27.0,µg/m³
Sofienbergparken,2024-05-04 11:00:00+00:00,88.0,3.9,12.0,µg/m³
Sofienbergparken,2024-05-04 12:00:00+00:00,100.0,6.3,8.8,µg/m³
Sofienbergparken,2024-05-04 13:00:00+00:00,100.0,3.9,12.0,µg/m³
Sofienbergparken,2024-05-04 14:00:00+00:00,100.0,2.4,7.7,µg/m³
Sofienbergparken,2024-05-04 15:00:00+00:00,110.0,5.4,5.9,µg/m³
Sofienbergparken,2024-05-04 16:00:00+00:00,110.0,4.8,4.3,µg/m³
Sofienbergparken,2024-05-04 17:00:00+00:00,110.0,7.1,5.1,µg/m³
Sofienbergparken,2024-05-04 18:00:00+00:00,110.0,12.0,4.9,µg/m³
Sofienbergparken,2024-05-04 19:00:00+00:00,92.0,12.0,12.0,µg/m³
Sofienbergparken,2024-05-04 20:00:00+00:00,90.0,7.4,7.7,µg/m³
Sofienbergparken,2024-05-04 21:00:00+00:00,78.0,16.0,13.0,µg/m³
Sofienbergparken,2024-05-04 22:00:00+00:00,76.0,9.3,13.0,µg/m³
Sofienbergparken,2024-05-04 23:00:00+00:00,78.0,8.8,11.0,µg/m³
Sofienbergparken,2024-05-05 00:00:00+00:00,78.0,7.2,9.6,µg/m³
Sofienbergparken,2024-05-05 01:00:00+00:00,80.0,7.0,7.7,µg/m³
Sofienbergparken,2024-05-05 02:00:00+00:00,78.0,7.9,10.0,µg/m³
Sofienbergparken,2024-05-05 03:00:00+00:00,75.0,7.4,8.1,µg/m³
Sofienbergparken,2024-05-05 04:00:00+00:00,65.0,8.1,12.0,µg/m³
Sofienbergparken,2024-05-05 05:00:00+00:00,61.0,9.6,10.0,µg/m³
Sofienbergparken,2024-05-05 06:00:00+00:00,63.0,17.0,6.8,µg/m³
Sofienbergparken,2024-05-05 07:00:00+00:00,69.0,12.0,4.6,µg/m³
Sofienbergparken,2024-05-05 08:00:00+00:00,72.0,12.0,4.4,µg/m³
Sofienbergparken,2024-05-05 09:00:00+00:00,74.0,11.0,5.4,µg/m³
Sofienbergparken,2024-05-05 10:00:00+00:00,77.0,9.3,4.3,µg/m³
Sofienbergparken,2024-05-05 11:00:00+00:00,74.0,15.0,7.2,µg/m³
Sofienbergparken,2024-05-05 12:00:00+00:00,73.0,12.0,6.3,µg/m³
Sofienbergparken,2024-05-05 13:00:00+00:00,69.0,15.0,7.8,µg/m³
Sofienbergparken,2024-05-05 14:00:00+00:00,58.0,8.3,22.0,µg/m³
Sofienbergparken,2024-05-05 15:00:00+00:00,68.0,11.0,8.9,µg/m³
Sofienbergparken,2024-05-05 16:00:00+00:00,67.0,10.0,8.2,µg/m³
Sofienbergparken,2024-05-05 17:00:00+00:00,68.0,11.0,11.0,µg/m³
Sofienbergparken,2024-05-05 18:00:00+00:00,63.0,11.0,13.0,µg/m³
Sofienbergparken,2024-05-05 19:00:00+00:00,53.0,13.0,17.0,µg/m³
Sofienbergparken,2024-05-05 20:00:00+00:00,41.0,13.0,22.0,µg/m³
Sofienbergparken,2024-05-05 21:00:00+00:00,48.0,12.0,11.0,µg/m³
Sofienbergparken,2024-05-05 22:00:00+00:00,72.0,7.5,4.6,µg/m³
Sofienbergparken,2024-05-05 23:00:00+00:00,80.0,6.8,2.8,µg/m³
Sofienbergparken,2024-05-06 00:00:00+00:00,87.0,5.7,2.0,µg/m³
Sofienbergparken,2024-05-06 01:00:00+00:00,86.0,2.8,2.3,µg/m³
Sofienbergparken,2024-05-06 02:00:00+00:00,85.0,5.2,2.0,µg/m³
Sofienbergparken,2024-05-06 03:00:00+00:00,84.0,4.3,3.1,µg/m³
Sofienbergparken,2024-05-06 04:00:00+00:00,83.0,5.2,5.6,µg/m³
Sofienbergparken,2024-05-06 05:00:00+00:00,74.0,4.6,7.5,µg/m³
Sofienbergparken,2024-05-06 06:00:00+00:00,58.0,4.5,8.8,µg/m³
Sofienbergparken,2024-05-06 07:00:00+00:00,56.0,3.2,10.0,µg/m³
Sofienbergparken,2024-05-06 08:00:00+00:00,62.0,2.8,9.0,µg/m³
Sofienbergparken,2024-05-06 09:00:00+00:00,11.0,2.8,1.9,µg/m³
Sofienbergparken,2024-05-06 10:00:00+00:00,0.29,,-0.38,µg/m³
Sofienbergparken,2024-05-06 11:00:00+00:00,0.44,,-0.4,µg/m³
Sofienbergparken,2024-05-06 12:00:00+00:00,0.54,,-0.36,µg/m³
Sofienbergparken,2024-05-06 13:00:00+00:00,0.31,,-0.26,µg/m³
Sofienbergparken,2024-05-06 14:00:00+00:00,0.43,,-0.29,µg/m³
Sofienbergparken,2024-05-06 15:00:00+00:00,0.41,,-0.34,µg/m³
Sofienbergparken,2024-05-06 16:00:00+00:00,0.5,-1.0,-0.35,µg/m³
Sofienbergparken,2024-05-06 17:00:00+00:00,53.0,-1.0,41.0,µg/m³
Sofienbergparken,2024-05-06 18:00:00+00:00,63.0,-1.0,14.0,µg/m³
Sofienbergparken,2024-05-06 19:00:00+00:00,63.0,4.6,10.0,µg/m³
Sofienbergparken,2024-05-06 20:00:00+00:00,63.0,4.0,7.9,µg/m³
Sofienbergparken,2024-05-06 21:00:00+00:00,62.0,4.5,6.5,µg/m³
Sofienbergparken,2024-05-06 22:00:00+00:00,62.0,7.0,6.4,µg/m³
Sofienbergparken,2024-05-06 23:00:00+00:00,63.0,2.6,4.7,µg/m³
Sofienbergparken,2024-05-07 00:00:00+00:00,68.0,1.6,3.7,µg/m³
Sofienbergparken,2024-05-07 01:00:00+00:00,67.0,4.3,3.2,µg/m³
Sofienbergparken,2024-05-07 02:00:00+00:00,64.0,1.5,4.6,µg/m³
Sofienbergparken,2024-05-07 03:00:00+00:00,59.0,1.9,7.6,µg/m³
Sofienbergparken,2024-05-07 04:00:00+00:00,59.0,2.7,7.2,µg/m³
Sofienbergparken,2024-05-07 05:00:00+00:00,63.0,3.4,6.3,µg/m³
Sofienbergparken,2024-05-07 06:00:00+00:00,58.0,2.5,12.0,µg/m³
Sofienbergparken,2024-05-07 07:00:00+00:00,63.0,6.4,8.9,µg/m³
Sofienbergparken,2024-05-07 08:00:00+00:00,59.0,5.3,11.0,µg/m³
Sofienbergparken,2024-05-07 09:00:00+00:00,65.0,2.3,6.0,µg/m³
Sofienbergparken,2024-05-07 10:00:00+00:00,66.0,5.1,5.4,µg/m³
Sofienbergparken,2024-05-07 11:00:00+00:00,66.0,4.1,5.7,µg/m³
Sofienbergparken,2024-05-07 12:00:00+00:00,70.0,4.6,5.9,µg/m³
Sofienbergparken,2024-05-07 13:00:00+00:00,67.0,4.1,9.0,µg/m³
Sofienbergparken,2024-05-07 14:00:00+00:00,72.0,1.8,6.2,µg/m³
Sofienbergparken,2024-05-07 15:00:00+00:00,76.0,3.9,4.9,µg/m³
Sofienbergparken,2024-05-07 16:00:00+00:00,75.0,4.7,6.9,µg/m³
Sofienbergparken,2024-05-07 17:00:00+00:00,73.0,6.7,8.2,µg/m³
Sofienbergparken,2024-05-07 18:00:00+00:00,75.0,7.4,6.7,µg/m³
Sofienbergparken,2024-05-07 19:00:00+00:00,77.0,3.7,6.5,µg/m³
Sofienbergparken,2024-05-07 20:00:00+00:00,73.0,5.4,8.2,µg/m³
Sofienbergparken,2024-05-07 21:00:00+00:00,74.0,4.9,7.4,µg/m³
Sofienbergparken,2024-05-07 22:00:00+00:00,74.0,4.5,7.2,µg/m³
Sofienbergparken,2024-05-07 23:00:00+00:00,71.0,4.3,7.5,µg/m³
Sofienbergparken,2024-05-08 00:00:00+00:00,61.0,4.1,10.0,µg/m³
Sofienbergparken,2024-05-08 01:00:00+00:00,40.0,6.6,9.9,µg/m³
Sofienbergparken,2024-05-08 02:00:00+00:00,32.0,4.3,7.6,µg/m³
Sofienbergparken,2024-05-08 03:00:00+00:00,29.0,5.1,6.3,µg/m³
Sofienbergparken,2024-05-08 04:00:00+00:00,27.0,5.4,6.5,µg/m³
Sofienbergparken,2024-05-08 05:00:00+00:00,20.0,8.0,12.0,µg/m³
Sofienbergparken,2024-05-08 06:00:00+00:00,19.0,7.3,29.0,µg/m³
Sofienbergparken,2024-05-08 07:00:00+00:00,39.0,7.7,19.0,µg/m³
Sofienbergparken,2024-05-08 08:00:00+00:00,45.0,8.1,15.0,µg/m³
Sofienbergparken,2024-05-08 09:00:00+00:00,41.0,8.2,20.0,µg/m³
Sofienbergparken,2024-05-08 10:00:00+00:00,37.0,6.0,25.0,µg/m³
Sofienbergparken,2024-05-08 11:00:00+00:00,41.0,6.1,23.0,µg/m³
Sofienbergparken,2024-05-08 12:00:00+00:00,62.0,3.1,6.9,µg/m³
Sofienbergparken,2024-05-08 13:00:00+00:00,71.0,2.2,4.9,µg/m³
Sofienbergparken,2024-05-08 14:00:00+00:00,75.0,2.1,4.7,µg/m³
Sofienbergparken,2024-05-08 15:00:00+00:00,66.0,3.0,6.5,µg/m³
Sofienbergparken,2024-05-08 16:00:00+00:00,52.0,6.9,7.7,µg/m³
Sofienbergparken,2024-05-08 17:00:00+00:00,49.0,6.5,7.8,µg/m³
Sofienbergparken,2024-05-08 18:00:00+00:00,53.0,4.5,5.2,µg/m³
Sofienbergparken,2024-05-08 19:00:00+00:00,50.0,3.8,5.5,µg/m³
Sofienbergparken,2024-05-08 20:00:00+00:00,48.0,3.1,4.0,µg/m³
Sofienbergparken,2024-05-08 21:00:00+00:00,46.0,4.0,3.5,µg/m³
Sofienbergparken,2024-05-08 22:00:00+00:00,46.0,5.7,3.1,µg/m³
Sofienbergparken,2024-05-08 23:00:00+00:00,46.0,4.8,3.3,µg/m³
Sofienbergparken,2024-05-09 00:00:00+00:00,46.0,6.9,3.5,µg/m³
Sofienbergparken,2024-05-09 01:00:00+00:00,57.0,6.2,2.0,µg/m³
Sofienbergparken,2024-05-09 02:00:00+00:00,66.0,6.9,1.6,µg/m³
Sofienbergparken,2024-05-09 03:00:00+00:00,68.0,5.8,1.8,µg/m³
Sofienbergparken,2024-05-09 04:00:00+00:00,74.0,2.5,2.3,µg/m³
Sofienbergparken,2024-05-09 05:00:00+00:00,80.0,4.4,3.0,µg/m³
Sofienbergparken,2024-05-09 06:00:00+00:00,81.0,4.3,1.9,µg/m³
Sofienbergparken,2024-05-09 07:00:00+00:00,78.0,2.7,2.4,µg/m³
Sofienbergparken,2024-05-09 08:00:00+00:00,82.0,5.0,2.1,µg/m³
Sofienbergparken,2024-05-09 09:00:00+00:00,73.0,8.5,7.8,µg/m³
Sofienbergparken,2024-05-09 10:00:00+00:00,76.0,4.9,2.2,µg/m³
Sofienbergparken,2024-05-09 11:00:00+00:00,69.0,3.6,4.3,µg/m³
Sofienbergparken,2024-05-09 12:00:00+00:00,64.0,4.9,4.6,µg/m³
Sofienbergparken,2024-05-09 13:00:00+00:00,65.0,6.6,4.3,µg/m³
Sofienbergparken,2024-05-09 14:00:00+00:00,68.0,9.1,4.9,µg/m³
Sofienbergparken,2024-05-09 15:00:00+00:00,70.0,4.2,4.2,µg/m³
Sofienbergparken,2024-05-09 16:00:00+00:00,68.0,9.9,4.4,µg/m³
Sofienbergparken,2024-05-09 17:00:00+00:00,66.0,8.3,4.0,µg/m³
Sofienbergparken,2024-05-09 18:00:00+00:00,64.0,7.6,5.1,µg/m³
Sofienbergparken,2024-05-09 19:00:00+00:00,64.0,7.4,6.2,µg/m³
Sofienbergparken,2024-05-09 20:00:00+00:00,58.0,5.5,9.1,µg/m³
Sofienbergparken,2024-05-09 21:00:00+00:00,41.0,4.8,14.0,µg/m³
Sofienbergparken,2024-05-09 22:00:00+00:00,31.0,6.5,15.0,µg/m³
Sofienbergparken,2024-05-09 23:00:00+00:00,50.0,2.1,6.6,µg/m³
Sofienbergparken,2024-05-10 00:00:00+00:00,64.0,2.0,2.1,µg/m³
Sofienbergparken,2024-05-10 01:00:00+00:00,74.0,0.028,1.2,µg/m³
Sofienbergparken,2024-05-10 02:00:00+00:00,76.0,0.71,1.6,µg/m³
Sofienbergparken,2024-05-10 03:00:00+00:00,74.0,-1.4,1.4,µg/m³
Sofienbergparken,2024-05-10 04:00:00+00:00,73.0,1.2,1.7,µg/m³
Sofienbergparken,2024-05-10 05:00:00+00:00,73.0,2.9,3.4,µg/m³
Sofienbergparken,2024-05-10 06:00:00+00:00,72.0,0.53,4.5,µg/m³
Sofienbergparken,2024-05-10 07:00:00+00:00,74.0,3.0,3.9,µg/m³
Sofienbergparken,2024-05-10 08:00:00+00:00,73.0,2.1,3.8,µg/m³
Sofienbergparken,2024-05-10 09:00:00+00:00,76.0,1.6,4.6,µg/m³
Sofienbergparken,2024-05-10 10:00:00+00:00,78.0,-0.54,3.5,µg/m³
Sofienbergparken,2024-05-10 11:00:00+00:00,81.0,4.3,3.0,µg/m³
Sofienbergparken,2024-05-10 12:00:00+00:00,80.0,4.6,3.7,µg/m³
Sofienbergparken,2024-05-10 13:00:00+00:00,81.0,4.9,5.5,µg/m³
Sofienbergparken,2024-05-10 14:00:00+00:00,80.0,2.6,7.2,µg/m³
Sofienbergparken,2024-05-10 15:00:00+00:00,85.0,3.1,2.6,µg/m³
Sofienbergparken,2024-05-10 16:00:00+00:00,85.0,4.6,3.1,µg/m³
Sofienbergparken,2024-05-10 17:00:00+00:00,85.0,1.7,3.4,µg/m³
Sofienbergparken,2024-05-10 18:00:00+00:00,84.0,5.2,4.1,µg/m³
Sofienbergparken,2024-05-10 19:00:00+00:00,81.0,2.3,5.6,µg/m³
Sofienbergparken,2024-05-10 20:00:00+00:00,76.0,4.3,7.7,µg/m³
Sofienbergparken,2024-05-10 21:00:00+00:00,74.0,4.1,6.3,µg/m³
Sofienbergparken,2024-05-10 22:00:00+00:00,69.0,4.0,6.7,µg/m³
Sofienbergparken,2024-05-10 23:00:00+00:00,59.0,6.0,10.0,µg/m³
Sofienbergparken,2024-05-11 00:00:00+00:00,43.0,6.9,11.0,µg/m³
Sofienbergparken,2024-05-11 01:00:00+00:00,37.0,4.4,7.9,µg/m³
