location_name,datetimeUtc,O3,No2,unit,AQI_O3,AQI_NO2,AQI
BARCELONA (CIUTADELLA),2024-03-10 21:00:00+00:00,44.0,29.0,µg/m³,19.0,27.0,27.0
BARCELONA (CIUTADELLA),2024-03-10 22:00:00+00:00,46.0,25.0,µg/m³,20.0,24.0,24.0
BARCELONA (CIUTADELLA),2024-03-10 23:00:00+00:00,64.0,10.0,µg/m³,28.0,9.0,28.0
BARCELONA (CIUTADELLA),2024-03-11 00:00:00+00:00,65.0,9.0,µg/m³,28.0,8.0,28.0
BARCELONA (CIUTADELLA),2024-03-11 01:00:00+00:00,63.0,8.0,µg/m³,27.0,8.0,27.0
BARCELONA (CIUTADELLA),2024-03-11 02:00:00+00:00,60.0,9.0,µg/m³,26.0,8.0,26.0
BARCELONA (CIUTADELLA),2024-03-11 03:00:00+00:00,63.0,7.0,µg/m³,27.0,7.0,27.0
BARCELONA (CIUTADELLA),2024-03-11 04:00:00+00:00,62.0,7.0,µg/m³,27.0,7.0,27.0
BARCELONA (CIUTADELLA),2024-03-11 05:00:00+00:00,62.0,7.0,µg/m³,27.0,7.0,27.0
BARCELONA (CIUTADELLA),2024-03-11 06:00:00+00:00,65.0,7.0,µg/m³,28.0,7.0,28.0
BARCELONA (CIUTADELLA),2024-03-11 07:00:00+00:00,62.0,10.0,µg/m³,27.0,9.0,27.0
BARCELONA (CIUTADELLA),2024-03-11 08:00:00+00:00,55.0,18.0,µg/m³,24.0,17.0,24.0
BARCELONA (CIUTADELLA),2024-03-11 09:00:00+00:00,58.0,14.0,µg/m³,25.0,13.0,25.0
BARCELONA (CIUTADELLA),2024-03-11 10:00:00+00:00,57.0,15.0,µg/m³,25.0,14.0,25.0
BARCELONA (CIUTADELLA),2024-03-11 11:00:00+00:00,62.0,13.0,µg/m³,27.0,12.0,27.0
BARCELONA (CIUTADELLA),2024-03-11 12:00:00+00:00,60.0,16.0,µg/m³,26.0,15.0,26.0
BARCELONA (CIUTADELLA),2024-03-18 07:00:00+00:00,29.0,25.0,µg/m³,13.0,24.0,24.0
BARCELONA (CIUTADELLA),2024-03-23 16:00:00+00:00,64.0,58.0,µg/m³,28.0,55.0,55.0
BARCELONA (CIUTADELLA),2024-03-23 18:00:00+00:00,51.0,38.0,µg/m³,22.0,36.0,36.0
BARCELONA (CIUTADELLA),2024-03-23 21:00:00+00:00,40.0,38.0,µg/m³,17.0,36.0,36.0
BARCELONA (CIUTADELLA),2024-03-24 01:00:00+00:00,40.0,10.0,µg/m³,17.0,9.0,17.0
BARCELONA (CIUTADELLA),2024-03-25 01:00:00+00:00,74.0,10.0,µg/m³,32.0,9.0,32.0
BARCELONA (CIUTADELLA),2024-03-25 04:00:00+00:00,65.0,17.0,µg/m³,28.0,16.0,28.0
BARCELONA (CIUTADELLA),2024-03-25 05:00:00+00:00,68.0,11.0,µg/m³,29.0,10.0,29.0
BARCELONA (CIUTADELLA),2024-03-25 08:00:00+00:00,27.0,40.0,µg/m³,12.0,38.0,38.0
BARCELONA (CIUTADELLA),2024-03-25 09:00:00+00:00,3.0,74.0,µg/m³,1.0,72.0,72.0
BARCELONA (CIUTADELLA),2024-03-25 18:00:00+00:00,54.0,13.0,µg/m³,23.0,12.0,23.0
BARCELONA (CIUTADELLA),2024-03-25 19:00:00+00:00,42.0,31.0,µg/m³,18.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-03-25 20:00:00+00:00,35.0,39.0,µg/m³,15.0,37.0,37.0
BARCELONA (CIUTADELLA),2024-03-25 21:00:00+00:00,34.0,38.0,µg/m³,15.0,36.0,36.0
BARCELONA (CIUTADELLA),2024-03-26 10:00:00+00:00,35.0,35.0,µg/m³,15.0,33.0,33.0
BARCELONA (CIUTADELLA),2024-03-26 12:00:00+00:00,42.0,32.0,µg/m³,18.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-03-26 13:00:00+00:00,46.0,27.0,µg/m³,20.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-03-26 14:00:00+00:00,58.0,14.0,µg/m³,25.0,13.0,25.0
BARCELONA (CIUTADELLA),2024-03-26 15:00:00+00:00,73.0,10.0,µg/m³,32.0,9.0,32.0
BARCELONA (CIUTADELLA),2024-03-26 16:00:00+00:00,77.0,12.0,µg/m³,33.0,11.0,33.0
BARCELONA (CIUTADELLA),2024-03-26 17:00:00+00:00,77.0,10.0,µg/m³,33.0,9.0,33.0
BARCELONA (CIUTADELLA),2024-03-26 18:00:00+00:00,59.0,23.0,µg/m³,26.0,22.0,26.0
BARCELONA (CIUTADELLA),2024-03-26 19:00:00+00:00,48.0,35.0,µg/m³,21.0,33.0,33.0
BARCELONA (CIUTADELLA),2024-03-26 20:00:00+00:00,67.0,17.0,µg/m³,29.0,16.0,29.0
BARCELONA (CIUTADELLA),2024-03-26 21:00:00+00:00,63.0,19.0,µg/m³,27.0,18.0,27.0
BARCELONA (CIUTADELLA),2024-03-26 22:00:00+00:00,75.0,15.0,µg/m³,32.0,14.0,32.0
BARCELONA (CIUTADELLA),2024-03-26 23:00:00+00:00,72.0,20.0,µg/m³,31.0,19.0,31.0
BARCELONA (CIUTADELLA),2024-03-27 00:00:00+00:00,73.0,12.0,µg/m³,32.0,11.0,32.0
BARCELONA (CIUTADELLA),2024-03-27 01:00:00+00:00,65.0,12.0,µg/m³,28.0,11.0,28.0
BARCELONA (CIUTADELLA),2024-03-27 02:00:00+00:00,62.0,12.0,µg/m³,27.0,11.0,27.0
BARCELONA (CIUTADELLA),2024-03-27 03:00:00+00:00,67.0,8.0,µg/m³,29.0,8.0,29.0
BARCELONA (CIUTADELLA),2024-03-27 04:00:00+00:00,63.0,9.0,µg/m³,27.0,8.0,27.0
BARCELONA (CIUTADELLA),2024-03-27 05:00:00+00:00,54.0,14.0,µg/m³,23.0,13.0,23.0
BARCELONA (CIUTADELLA),2024-03-27 06:00:00+00:00,61.0,12.0,µg/m³,26.0,11.0,26.0
BARCELONA (CIUTADELLA),2024-03-27 07:00:00+00:00,68.0,8.0,µg/m³,29.0,8.0,29.0
BARCELONA (CIUTADELLA),2024-03-27 08:00:00+00:00,62.0,11.0,µg/m³,27.0,10.0,27.0
BARCELONA (CIUTADELLA),2024-03-27 09:00:00+00:00,61.0,12.0,µg/m³,26.0,11.0,26.0
BARCELONA (CIUTADELLA),2024-03-27 10:00:00+00:00,61.0,16.0,µg/m³,26.0,15.0,26.0
BARCELONA (CIUTADELLA),2024-03-27 11:00:00+00:00,68.0,10.0,µg/m³,29.0,9.0,29.0
BARCELONA (CIUTADELLA),2024-03-27 12:00:00+00:00,71.0,10.0,µg/m³,31.0,9.0,31.0
BARCELONA (CIUTADELLA),2024-03-27 13:00:00+00:00,74.0,9.0,µg/m³,32.0,8.0,32.0
BARCELONA (CIUTADELLA),2024-03-27 14:00:00+00:00,69.0,14.0,µg/m³,30.0,13.0,30.0
BARCELONA (CIUTADELLA),2024-03-27 15:00:00+00:00,73.0,12.0,µg/m³,32.0,11.0,32.0
BARCELONA (CIUTADELLA),2024-03-27 16:00:00+00:00,76.0,11.0,µg/m³,33.0,10.0,33.0
BARCELONA (CIUTADELLA),2024-03-27 17:00:00+00:00,76.0,14.0,µg/m³,33.0,13.0,33.0
BARCELONA (CIUTADELLA),2024-03-27 18:00:00+00:00,74.0,17.0,µg/m³,32.0,16.0,32.0
BARCELONA (CIUTADELLA),2024-03-27 19:00:00+00:00,61.0,29.0,µg/m³,26.0,27.0,27.0
BARCELONA (CIUTADELLA),2024-03-27 20:00:00+00:00,53.0,35.0,µg/m³,23.0,33.0,33.0
BARCELONA (CIUTADELLA),2024-03-27 21:00:00+00:00,52.0,33.0,µg/m³,22.0,31.0,31.0
BARCELONA (CIUTADELLA),2024-03-27 22:00:00+00:00,57.0,25.0,µg/m³,25.0,24.0,25.0
BARCELONA (CIUTADELLA),2024-03-27 23:00:00+00:00,52.0,25.0,µg/m³,22.0,24.0,24.0
BARCELONA (CIUTADELLA),2024-03-28 00:00:00+00:00,60.0,19.0,µg/m³,26.0,18.0,26.0
BARCELONA (CIUTADELLA),2024-03-28 01:00:00+00:00,70.0,10.0,µg/m³,30.0,9.0,30.0
BARCELONA (CIUTADELLA),2024-03-28 02:00:00+00:00,71.0,6.0,µg/m³,31.0,6.0,31.0
BARCELONA (CIUTADELLA),2024-03-28 03:00:00+00:00,72.0,5.0,µg/m³,31.0,5.0,31.0
BARCELONA (CIUTADELLA),2024-03-28 04:00:00+00:00,71.0,5.0,µg/m³,31.0,5.0,31.0
BARCELONA (CIUTADELLA),2024-03-28 05:00:00+00:00,70.0,6.0,µg/m³,30.0,6.0,30.0
BARCELONA (CIUTADELLA),2024-03-28 06:00:00+00:00,70.0,7.0,µg/m³,30.0,7.0,30.0
BARCELONA (CIUTADELLA),2024-03-28 07:00:00+00:00,76.0,7.0,µg/m³,33.0,7.0,33.0
BARCELONA (CIUTADELLA),2024-03-28 08:00:00+00:00,76.0,10.0,µg/m³,33.0,9.0,33.0
BARCELONA (CIUTADELLA),2024-03-28 09:00:00+00:00,82.0,8.0,µg/m³,35.0,8.0,35.0
BARCELONA (CIUTADELLA),2024-03-28 10:00:00+00:00,82.0,9.0,µg/m³,35.0,8.0,35.0
BARCELONA (CIUTADELLA),2024-03-28 11:00:00+00:00,82.0,9.0,µg/m³,35.0,8.0,35.0
BARCELONA (CIUTADELLA),2024-03-28 12:00:00+00:00,83.0,10.0,µg/m³,36.0,9.0,36.0
BARCELONA (CIUTADELLA),2024-03-28 13:00:00+00:00,82.0,10.0,µg/m³,35.0,9.0,35.0
BARCELONA (CIUTADELLA),2024-03-28 14:00:00+00:00,74.0,22.0,µg/m³,32.0,21.0,32.0
BARCELONA (CIUTADELLA),2024-03-28 15:00:00+00:00,69.0,30.0,µg/m³,30.0,28.0,30.0
BARCELONA (CIUTADELLA),2024-03-28 16:00:00+00:00,80.0,22.0,µg/m³,35.0,21.0,35.0
BARCELONA (CIUTADELLA),2024-03-28 17:00:00+00:00,83.0,14.0,µg/m³,36.0,13.0,36.0
BARCELONA (CIUTADELLA),2024-03-28 18:00:00+00:00,82.0,19.0,µg/m³,35.0,18.0,35.0
BARCELONA (CIUTADELLA),2024-03-28 19:00:00+00:00,75.0,23.0,µg/m³,32.0,22.0,32.0
BARCELONA (CIUTADELLA),2024-03-28 20:00:00+00:00,60.0,36.0,µg/m³,26.0,34.0,34.0
BARCELONA (CIUTADELLA),2024-03-28 21:00:00+00:00,11.0,89.0,µg/m³,5.0,88.0,88.0
BARCELONA (CIUTADELLA),2024-03-28 22:00:00+00:00,20.0,72.0,µg/m³,9.0,70.0,70.0
BARCELONA (CIUTADELLA),2024-03-28 23:00:00+00:00,36.0,58.0,µg/m³,16.0,55.0,55.0
BARCELONA (CIUTADELLA),2024-03-29 00:00:00+00:00,41.0,51.0,µg/m³,18.0,48.0,48.0
BARCELONA (CIUTADELLA),2024-03-29 01:00:00+00:00,70.0,16.0,µg/m³,30.0,15.0,30.0
BARCELONA (CIUTADELLA),2024-03-29 02:00:00+00:00,66.0,12.0,µg/m³,29.0,11.0,29.0
BARCELONA (CIUTADELLA),2024-03-29 03:00:00+00:00,40.0,47.0,µg/m³,17.0,44.0,44.0
BARCELONA (CIUTADELLA),2024-03-29 04:00:00+00:00,56.0,27.0,µg/m³,24.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-03-29 05:00:00+00:00,70.0,10.0,µg/m³,30.0,9.0,30.0
BARCELONA (CIUTADELLA),2024-03-29 06:00:00+00:00,64.0,11.0,µg/m³,28.0,10.0,28.0
BARCELONA (CIUTADELLA),2024-03-29 07:00:00+00:00,63.0,11.0,µg/m³,27.0,10.0,27.0
BARCELONA (CIUTADELLA),2024-03-29 08:00:00+00:00,62.0,14.0,µg/m³,27.0,13.0,27.0
BARCELONA (CIUTADELLA),2024-03-29 09:00:00+00:00,64.0,13.0,µg/m³,28.0,12.0,28.0
BARCELONA (CIUTADELLA),2024-03-29 10:00:00+00:00,63.0,13.0,µg/m³,27.0,12.0,27.0
BARCELONA (CIUTADELLA),2024-03-29 11:00:00+00:00,60.0,17.0,µg/m³,26.0,16.0,26.0
BARCELONA (CIUTADELLA),2024-03-29 12:00:00+00:00,61.0,17.0,µg/m³,26.0,16.0,26.0
BARCELONA (CIUTADELLA),2024-03-29 13:00:00+00:00,68.0,17.0,µg/m³,29.0,16.0,29.0
BARCELONA (CIUTADELLA),2024-03-29 14:00:00+00:00,72.0,20.0,µg/m³,31.0,19.0,31.0
BARCELONA (CIUTADELLA),2024-03-29 15:00:00+00:00,74.0,20.0,µg/m³,32.0,19.0,32.0
BARCELONA (CIUTADELLA),2024-03-29 16:00:00+00:00,76.0,20.0,µg/m³,33.0,19.0,33.0
BARCELONA (CIUTADELLA),2024-03-29 17:00:00+00:00,72.0,21.0,µg/m³,31.0,20.0,31.0
BARCELONA (CIUTADELLA),2024-03-29 18:00:00+00:00,83.0,10.0,µg/m³,36.0,9.0,36.0
BARCELONA (CIUTADELLA),2024-03-29 19:00:00+00:00,82.0,8.0,µg/m³,35.0,8.0,35.0
BARCELONA (CIUTADELLA),2024-03-29 20:00:00+00:00,78.0,10.0,µg/m³,34.0,9.0,34.0
BARCELONA (CIUTADELLA),2024-03-29 21:00:00+00:00,77.0,10.0,µg/m³,33.0,9.0,33.0
BARCELONA (CIUTADELLA),2024-03-29 22:00:00+00:00,75.0,6.0,µg/m³,32.0,6.0,32.0
BARCELONA (CIUTADELLA),2024-03-29 23:00:00+00:00,70.0,7.0,µg/m³,30.0,7.0,30.0
BARCELONA (CIUTADELLA),2024-03-30 00:00:00+00:00,55.0,16.0,µg/m³,24.0,15.0,24.0
BARCELONA (CIUTADELLA),2024-03-30 01:00:00+00:00,64.0,20.0,µg/m³,28.0,19.0,28.0
BARCELONA (CIUTADELLA),2024-03-30 02:00:00+00:00,72.0,11.0,µg/m³,31.0,10.0,31.0
BARCELONA (CIUTADELLA),2024-03-30 03:00:00+00:00,75.0,8.0,µg/m³,32.0,8.0,32.0
BARCELONA (CIUTADELLA),2024-03-30 04:00:00+00:00,66.0,10.0,µg/m³,29.0,9.0,29.0
BARCELONA (CIUTADELLA),2024-03-30 05:00:00+00:00,70.0,8.0,µg/m³,30.0,8.0,30.0
BARCELONA (CIUTADELLA),2024-03-30 06:00:00+00:00,69.0,7.0,µg/m³,30.0,7.0,30.0
BARCELONA (CIUTADELLA),2024-03-30 07:00:00+00:00,71.0,7.0,µg/m³,31.0,7.0,31.0
BARCELONA (CIUTADELLA),2024-03-30 08:00:00+00:00,70.0,9.0,µg/m³,30.0,8.0,30.0
BARCELONA (CIUTADELLA),2024-03-30 09:00:00+00:00,70.0,10.0,µg/m³,30.0,9.0,30.0
BARCELONA (CIUTADELLA),2024-03-30 10:00:00+00:00,73.0,10.0,µg/m³,32.0,9.0,32.0
BARCELONA (CIUTADELLA),2024-03-30 11:00:00+00:00,67.0,15.0,µg/m³,29.0,14.0,29.0
BARCELONA (CIUTADELLA),2024-03-30 12:00:00+00:00,64.0,28.0,µg/m³,28.0,26.0,28.0
BARCELONA (CIUTADELLA),2024-03-30 13:00:00+00:00,72.0,23.0,µg/m³,31.0,22.0,31.0
BARCELONA (CIUTADELLA),2024-03-30 14:00:00+00:00,76.0,14.0,µg/m³,33.0,13.0,33.0
BARCELONA (CIUTADELLA),2024-03-30 15:00:00+00:00,72.0,19.0,µg/m³,31.0,18.0,31.0
BARCELONA (CIUTADELLA),2024-03-30 16:00:00+00:00,77.0,14.0,µg/m³,33.0,13.0,33.0
BARCELONA (CIUTADELLA),2024-03-30 17:00:00+00:00,75.0,21.0,µg/m³,32.0,20.0,32.0
BARCELONA (CIUTADELLA),2024-03-30 18:00:00+00:00,61.0,43.0,µg/m³,26.0,41.0,41.0
BARCELONA (CIUTADELLA),2024-03-30 19:00:00+00:00,78.0,30.0,µg/m³,34.0,28.0,34.0
BARCELONA (CIUTADELLA),2024-03-30 20:00:00+00:00,67.0,46.0,µg/m³,29.0,43.0,43.0
BARCELONA (CIUTADELLA),2024-03-30 21:00:00+00:00,77.0,31.0,µg/m³,33.0,29.0,33.0
BARCELONA (CIUTADELLA),2024-03-30 22:00:00+00:00,75.0,21.0,µg/m³,32.0,20.0,32.0
BARCELONA (CIUTADELLA),2024-03-30 23:00:00+00:00,59.0,31.0,µg/m³,26.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-03-31 00:00:00+00:00,71.0,16.0,µg/m³,31.0,15.0,31.0
BARCELONA (CIUTADELLA),2024-04-01 01:00:00+00:00,59.0,13.0,µg/m³,26.0,12.0,26.0
BARCELONA (CIUTADELLA),2024-04-01 02:00:00+00:00,55.0,13.0,µg/m³,24.0,12.0,24.0
BARCELONA (CIUTADELLA),2024-04-01 03:00:00+00:00,34.0,14.0,µg/m³,15.0,13.0,15.0
BARCELONA (CIUTADELLA),2024-04-01 04:00:00+00:00,49.0,10.0,µg/m³,21.0,9.0,21.0
BARCELONA (CIUTADELLA),2024-04-01 05:00:00+00:00,68.0,7.0,µg/m³,29.0,7.0,29.0
BARCELONA (CIUTADELLA),2024-04-01 06:00:00+00:00,69.0,7.0,µg/m³,30.0,7.0,30.0
BARCELONA (CIUTADELLA),2024-04-01 07:00:00+00:00,63.0,10.0,µg/m³,27.0,9.0,27.0
BARCELONA (CIUTADELLA),2024-04-01 08:00:00+00:00,59.0,15.0,µg/m³,26.0,14.0,26.0
BARCELONA (CIUTADELLA),2024-04-01 09:00:00+00:00,67.0,9.0,µg/m³,29.0,8.0,29.0
BARCELONA (CIUTADELLA),2024-04-01 10:00:00+00:00,64.0,11.0,µg/m³,28.0,10.0,28.0
BARCELONA (CIUTADELLA),2024-04-01 11:00:00+00:00,75.0,7.0,µg/m³,32.0,7.0,32.0
BARCELONA (CIUTADELLA),2024-04-01 12:00:00+00:00,81.0,6.0,µg/m³,35.0,6.0,35.0
BARCELONA (CIUTADELLA),2024-04-01 13:00:00+00:00,84.0,7.0,µg/m³,36.0,7.0,36.0
BARCELONA (CIUTADELLA),2024-04-01 14:00:00+00:00,89.0,5.0,µg/m³,39.0,5.0,39.0
BARCELONA (CIUTADELLA),2024-04-01 15:00:00+00:00,90.0,9.0,µg/m³,39.0,8.0,39.0
BARCELONA (CIUTADELLA),2024-04-01 16:00:00+00:00,95.0,6.0,µg/m³,41.0,6.0,41.0
BARCELONA (CIUTADELLA),2024-04-01 17:00:00+00:00,86.0,10.0,µg/m³,37.0,9.0,37.0
BARCELONA (CIUTADELLA),2024-04-01 18:00:00+00:00,91.0,8.0,µg/m³,39.0,8.0,39.0
BARCELONA (CIUTADELLA),2024-04-01 19:00:00+00:00,89.0,10.0,µg/m³,39.0,9.0,39.0
BARCELONA (CIUTADELLA),2024-04-01 20:00:00+00:00,80.0,14.0,µg/m³,35.0,13.0,35.0
BARCELONA (CIUTADELLA),2024-04-01 21:00:00+00:00,68.0,21.0,µg/m³,29.0,20.0,29.0
BARCELONA (CIUTADELLA),2024-04-01 22:00:00+00:00,65.0,22.0,µg/m³,28.0,21.0,28.0
BARCELONA (CIUTADELLA),2024-04-01 23:00:00+00:00,60.0,22.0,µg/m³,26.0,21.0,26.0
BARCELONA (CIUTADELLA),2024-04-02 00:00:00+00:00,73.0,16.0,µg/m³,32.0,15.0,32.0
BARCELONA (CIUTADELLA),2024-04-02 01:00:00+00:00,62.0,22.0,µg/m³,27.0,21.0,27.0
BARCELONA (CIUTADELLA),2024-04-02 02:00:00+00:00,75.0,10.0,µg/m³,32.0,9.0,32.0
BARCELONA (CIUTADELLA),2024-04-02 03:00:00+00:00,76.0,9.0,µg/m³,33.0,8.0,33.0
BARCELONA (CIUTADELLA),2024-04-02 04:00:00+00:00,76.0,8.0,µg/m³,33.0,8.0,33.0
BARCELONA (CIUTADELLA),2024-04-02 05:00:00+00:00,80.0,5.0,µg/m³,35.0,5.0,35.0
BARCELONA (CIUTADELLA),2024-04-02 06:00:00+00:00,79.0,7.0,µg/m³,34.0,7.0,34.0
BARCELONA (CIUTADELLA),2024-04-02 07:00:00+00:00,64.0,18.0,µg/m³,28.0,17.0,28.0
BARCELONA (CIUTADELLA),2024-04-02 08:00:00+00:00,51.0,30.0,µg/m³,22.0,28.0,28.0
BARCELONA (CIUTADELLA),2024-04-02 09:00:00+00:00,65.0,21.0,µg/m³,28.0,20.0,28.0
BARCELONA (CIUTADELLA),2024-04-02 10:00:00+00:00,61.0,26.0,µg/m³,26.0,25.0,26.0
BARCELONA (CIUTADELLA),2024-04-02 11:00:00+00:00,73.0,14.0,µg/m³,32.0,13.0,32.0
BARCELONA (CIUTADELLA),2024-04-02 12:00:00+00:00,76.0,12.0,µg/m³,33.0,11.0,33.0
BARCELONA (CIUTADELLA),2024-04-02 13:00:00+00:00,78.0,11.0,µg/m³,34.0,10.0,34.0
BARCELONA (CIUTADELLA),2024-04-02 14:00:00+00:00,86.0,8.0,µg/m³,37.0,8.0,37.0
BARCELONA (CIUTADELLA),2024-04-02 15:00:00+00:00,92.0,8.0,µg/m³,40.0,8.0,40.0
BARCELONA (CIUTADELLA),2024-04-02 16:00:00+00:00,90.0,11.0,µg/m³,39.0,10.0,39.0
BARCELONA (CIUTADELLA),2024-04-02 17:00:00+00:00,66.0,41.0,µg/m³,29.0,39.0,39.0
BARCELONA (CIUTADELLA),2024-04-02 18:00:00+00:00,73.0,28.0,µg/m³,32.0,26.0,32.0
BARCELONA (CIUTADELLA),2024-04-02 19:00:00+00:00,70.0,30.0,µg/m³,30.0,28.0,30.0
BARCELONA (CIUTADELLA),2024-04-02 20:00:00+00:00,71.0,25.0,µg/m³,31.0,24.0,31.0
BARCELONA (CIUTADELLA),2024-04-02 21:00:00+00:00,65.0,28.0,µg/m³,28.0,26.0,28.0
BARCELONA (CIUTADELLA),2024-04-02 22:00:00+00:00,74.0,21.0,µg/m³,32.0,20.0,32.0
BARCELONA (CIUTADELLA),2024-04-02 23:00:00+00:00,72.0,21.0,µg/m³,31.0,20.0,31.0
BARCELONA (CIUTADELLA),2024-04-03 00:00:00+00:00,74.0,17.0,µg/m³,32.0,16.0,32.0
BARCELONA (CIUTADELLA),2024-04-03 01:00:00+00:00,76.0,14.0,µg/m³,33.0,13.0,33.0
BARCELONA (CIUTADELLA),2024-04-03 02:00:00+00:00,80.0,12.0,µg/m³,35.0,11.0,35.0
BARCELONA (CIUTADELLA),2024-04-03 03:00:00+00:00,77.0,13.0,µg/m³,33.0,12.0,33.0
BARCELONA (CIUTADELLA),2024-04-03 04:00:00+00:00,77.0,11.0,µg/m³,33.0,10.0,33.0
BARCELONA (CIUTADELLA),2024-04-03 05:00:00+00:00,69.0,16.0,µg/m³,30.0,15.0,30.0
BARCELONA (CIUTADELLA),2024-04-03 06:00:00+00:00,34.0,39.0,µg/m³,15.0,37.0,37.0
BARCELONA (CIUTADELLA),2024-04-03 07:00:00+00:00,4.0,87.0,µg/m³,2.0,86.0,86.0
BARCELONA (CIUTADELLA),2024-04-03 08:00:00+00:00,14.0,84.0,µg/m³,6.0,83.0,83.0
BARCELONA (CIUTADELLA),2024-04-03 09:00:00+00:00,53.0,41.0,µg/m³,23.0,39.0,39.0
BARCELONA (CIUTADELLA),2024-04-03 10:00:00+00:00,77.0,14.0,µg/m³,33.0,13.0,33.0
BARCELONA (CIUTADELLA),2024-04-03 11:00:00+00:00,75.0,18.0,µg/m³,32.0,17.0,32.0
BARCELONA (CIUTADELLA),2024-04-03 12:00:00+00:00,62.0,28.0,µg/m³,27.0,26.0,27.0
BARCELONA (CIUTADELLA),2024-04-03 13:00:00+00:00,84.0,13.0,µg/m³,36.0,12.0,36.0
BARCELONA (CIUTADELLA),2024-04-03 14:00:00+00:00,88.0,15.0,µg/m³,38.0,14.0,38.0
BARCELONA (CIUTADELLA),2024-04-03 15:00:00+00:00,91.0,14.0,µg/m³,39.0,13.0,39.0
BARCELONA (CIUTADELLA),2024-04-03 16:00:00+00:00,95.0,13.0,µg/m³,41.0,12.0,41.0
BARCELONA (CIUTADELLA),2024-04-03 17:00:00+00:00,91.0,16.0,µg/m³,39.0,15.0,39.0
BARCELONA (CIUTADELLA),2024-04-03 18:00:00+00:00,92.0,13.0,µg/m³,40.0,12.0,40.0
BARCELONA (CIUTADELLA),2024-04-03 19:00:00+00:00,99.0,15.0,µg/m³,43.0,14.0,43.0
BARCELONA (CIUTADELLA),2024-04-03 20:00:00+00:00,76.0,40.0,µg/m³,33.0,38.0,38.0
BARCELONA (CIUTADELLA),2024-04-03 21:00:00+00:00,18.0,88.0,µg/m³,8.0,87.0,87.0
BARCELONA (CIUTADELLA),2024-04-03 22:00:00+00:00,30.0,60.0,µg/m³,13.0,57.0,57.0
BARCELONA (CIUTADELLA),2024-04-03 23:00:00+00:00,47.0,19.0,µg/m³,20.0,18.0,20.0
BARCELONA (CIUTADELLA),2024-04-04 00:00:00+00:00,31.0,24.0,µg/m³,13.0,23.0,23.0
BARCELONA (CIUTADELLA),2024-04-04 01:00:00+00:00,20.0,31.0,µg/m³,9.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-04-04 02:00:00+00:00,15.0,39.0,µg/m³,6.0,37.0,37.0
BARCELONA (CIUTADELLA),2024-04-04 03:00:00+00:00,2.0,49.0,µg/m³,1.0,46.0,46.0
BARCELONA (CIUTADELLA),2024-04-04 04:00:00+00:00,1.0,48.0,µg/m³,0.0,45.0,45.0
BARCELONA (CIUTADELLA),2024-04-04 05:00:00+00:00,2.0,41.0,µg/m³,1.0,39.0,39.0
BARCELONA (CIUTADELLA),2024-04-04 06:00:00+00:00,1.0,43.0,µg/m³,0.0,41.0,41.0
BARCELONA (CIUTADELLA),2024-04-04 07:00:00+00:00,1.0,46.0,µg/m³,0.0,43.0,43.0
BARCELONA (CIUTADELLA),2024-04-04 08:00:00+00:00,1.0,56.0,µg/m³,0.0,53.0,53.0
BARCELONA (CIUTADELLA),2024-04-04 09:00:00+00:00,2.0,92.0,µg/m³,1.0,91.0,91.0
BARCELONA (CIUTADELLA),2024-04-04 10:00:00+00:00,4.0,140.0,µg/m³,2.0,108.0,108.0
BARCELONA (CIUTADELLA),2024-04-04 11:00:00+00:00,19.0,88.0,µg/m³,8.0,87.0,87.0
BARCELONA (CIUTADELLA),2024-04-04 12:00:00+00:00,41.0,66.0,µg/m³,18.0,64.0,64.0
BARCELONA (CIUTADELLA),2024-04-04 13:00:00+00:00,56.0,59.0,µg/m³,24.0,56.0,56.0
BARCELONA (CIUTADELLA),2024-04-04 14:00:00+00:00,80.0,26.0,µg/m³,35.0,25.0,35.0
BARCELONA (CIUTADELLA),2024-04-04 15:00:00+00:00,72.0,33.0,µg/m³,31.0,31.0,31.0
BARCELONA (CIUTADELLA),2024-04-04 16:00:00+00:00,64.0,45.0,µg/m³,28.0,42.0,42.0
BARCELONA (CIUTADELLA),2024-04-04 17:00:00+00:00,52.0,60.0,µg/m³,22.0,57.0,57.0
BARCELONA (CIUTADELLA),2024-04-04 18:00:00+00:00,50.0,59.0,µg/m³,22.0,56.0,56.0
BARCELONA (CIUTADELLA),2024-04-04 19:00:00+00:00,31.0,76.0,µg/m³,13.0,74.0,74.0
BARCELONA (CIUTADELLA),2024-04-04 20:00:00+00:00,13.0,88.0,µg/m³,6.0,87.0,87.0
BARCELONA (CIUTADELLA),2024-04-04 21:00:00+00:00,16.0,78.0,µg/m³,7.0,77.0,77.0
BARCELONA (CIUTADELLA),2024-04-04 22:00:00+00:00,55.0,32.0,µg/m³,24.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-04-04 23:00:00+00:00,61.0,21.0,µg/m³,26.0,20.0,26.0
BARCELONA (CIUTADELLA),2024-04-05 00:00:00+00:00,75.0,12.0,µg/m³,32.0,11.0,32.0
