location_name,datetimeUtc,O3,Co,pm25,No2,unit,AQI_O3,AQI_PM25,AQI_NO2,AQI_CO,AQI
Los Angeles - N. Mai,2024-05-08 16:00:00+00:00,51.04294478527608,343.680981595092,12.0,28.224233128834356,µg/m³,22.0,50.0,27,3,50.0
Los Angeles - N. Mai,2024-05-08 17:00:00+00:00,54.969325153374236,343.680981595092,12.0,28.224233128834356,µg/m³,24.0,50.0,27,3,50.0
Los Angeles - N. Mai,2024-05-08 18:00:00+00:00,66.74846625766872,343.680981595092,12.0,24.461002044989776,µg/m³,29.0,50.0,23,3,50.0
Los Angeles - N. Mai,2024-05-08 19:00:00+00:00,86.38036809815951,343.680981595092,12.0,22.579386503067482,µg/m³,37.0,50.0,21,3,50.0
Los Angeles - N. Mai,2024-05-08 20:00:00+00:00,102.08588957055215,343.680981595092,24.0,18.816155419222905,µg/m³,44.0,76.0,18,3,76.0
Los Angeles - N. Mai,2024-05-08 21:00:00+00:00,102.08588957055215,343.680981595092,16.0,20.697770961145192,µg/m³,44.0,59.0,20,3,59.0
Los Angeles - N. Mai,2024-05-08 22:00:00+00:00,102.08588957055215,229.120654396728,18.0,15.993732106339468,µg/m³,44.0,63.0,15,2,63.0
Los Angeles - N. Mai,2024-05-08 23:00:00+00:00,102.08588957055215,229.120654396728,10.0,11.666016359918201,µg/m³,44.0,42.0,11,2,44.0
Los Angeles - N. Mai,2024-05-09 00:00:00+00:00,104.04907975460122,229.120654396728,9.7,10.725208588957054,µg/m³,45.0,40.0,10,2,45.0
Los Angeles - N. Mai,2024-05-09 01:00:00+00:00,102.08588957055215,229.120654396728,9.2,13.92395501022495,µg/m³,44.0,38.0,13,2,44.0
Los Angeles - N. Mai,2024-05-09 02:00:00+00:00,96.19631901840494,229.120654396728,9.5,18.439832310838444,µg/m³,42.0,40.0,17,2,42.0
Los Angeles - N. Mai,2024-05-09 03:00:00+00:00,90.30674846625767,343.680981595092,15.0,15.993732106339468,µg/m³,39.0,57.0,15,3,57.0
Los Angeles - N. Mai,2024-05-09 04:00:00+00:00,82.45398773006136,343.680981595092,14.0,14.488439672801636,µg/m³,36.0,55.0,14,3,55.0
Los Angeles - N. Mai,2024-05-09 05:00:00+00:00,76.56441717791411,229.120654396728,11.0,16.558216768916154,µg/m³,33.0,46.0,16,2,46.0
Los Angeles - N. Mai,2024-05-09 06:00:00+00:00,54.969325153374236,343.680981595092,12.0,31.987464212678937,µg/m³,24.0,50.0,30,3,50.0
Los Angeles - N. Mai,2024-05-09 07:00:00+00:00,53.00613496932515,343.680981595092,19.0,28.224233128834356,µg/m³,23.0,66.0,27,3,66.0
Los Angeles - N. Mai,2024-05-09 08:00:00+00:00,64.78527607361963,229.120654396728,15.0,20.697770961145192,µg/m³,28.0,57.0,20,2,57.0
Los Angeles - N. Mai,2024-05-09 09:00:00+00:00,70.67484662576686,229.120654396728,13.0,18.063509202453986,µg/m³,31.0,53.0,17,2,53.0
Los Angeles - N. Mai,2024-05-09 10:00:00+00:00,80.49079754601227,229.120654396728,11.0,13.73579345603272,µg/m³,35.0,46.0,13,2,46.0
Los Angeles - N. Mai,2024-05-09 11:00:00+00:00,86.38036809815951,229.120654396728,10.0,9.97256237218814,µg/m³,37.0,42.0,9,2,42.0
Los Angeles - N. Mai,2024-05-09 12:00:00+00:00,90.30674846625767,229.120654396728,13.0,6.961977505112475,µg/m³,39.0,53.0,7,2,53.0
Los Angeles - N. Mai,2024-05-09 13:00:00+00:00,84.41717791411043,229.120654396728,19.0,11.289693251533741,µg/m³,37.0,66.0,11,2,66.0
Los Angeles - N. Mai,2024-05-09 14:00:00+00:00,76.56441717791411,343.680981595092,17.0,13.359470347648262,µg/m³,33.0,61.0,13,3,61.0
Los Angeles - N. Mai,2024-05-09 15:00:00+00:00,72.63803680981594,229.120654396728,14.0,18.816155419222905,µg/m³,31.0,55.0,18,2,55.0
Los Angeles - N. Mai,2024-05-09 16:00:00+00:00,66.74846625766872,343.680981595092,18.0,24.461002044989776,µg/m³,29.0,63.0,23,3,63.0
Los Angeles - N. Mai,2024-05-09 17:00:00+00:00,68.7116564417178,343.680981595092,13.0,24.461002044989776,µg/m³,30.0,53.0,23,3,53.0
Los Angeles - N. Mai,2024-05-09 18:00:00+00:00,76.56441717791411,343.680981595092,18.0,22.579386503067482,µg/m³,33.0,63.0,21,3,63.0
Los Angeles - N. Mai,2024-05-09 19:00:00+00:00,82.45398773006136,343.680981595092,17.0,20.697770961145192,µg/m³,36.0,61.0,20,3,61.0
Los Angeles - N. Mai,2024-05-09 20:00:00+00:00,96.19631901840494,343.680981595092,17.0,16.558216768916154,µg/m³,42.0,61.0,16,3,61.0
Los Angeles - N. Mai,2024-05-09 21:00:00+00:00,106.0122699386503,343.680981595092,19.0,22.579386503067482,µg/m³,46.0,66.0,21,3,66.0
Los Angeles - N. Mai,2024-05-09 22:00:00+00:00,117.79141104294479,343.680981595092,18.0,22.579386503067482,µg/m³,51.0,63.0,21,3,63.0
Los Angeles - N. Mai,2024-05-09 23:00:00+00:00,115.8282208588957,229.120654396728,17.0,12.983147239263802,µg/m³,,61.0,12,2,61.0
Los Angeles - N. Mai,2024-05-10 00:00:00+00:00,111.90184049079755,229.120654396728,22.0,10.725208588957054,µg/m³,48.0,72.0,10,2,72.0
Los Angeles - N. Mai,2024-05-10 01:00:00+00:00,104.04907975460122,229.120654396728,11.0,9.408077709611453,µg/m³,45.0,46.0,9,2,46.0
Los Angeles - N. Mai,2024-05-10 02:00:00+00:00,90.30674846625767,229.120654396728,16.0,6.961977505112475,µg/m³,39.0,59.0,7,2,59.0
Los Angeles - N. Mai,2024-05-10 03:00:00+00:00,80.49079754601227,229.120654396728,12.0,7.526462167689162,µg/m³,35.0,50.0,7,2,50.0
Los Angeles - N. Mai,2024-05-10 04:00:00+00:00,80.49079754601227,229.120654396728,15.0,7.90278527607362,µg/m³,35.0,57.0,7,2,57.0
Los Angeles - N. Mai,2024-05-10 05:00:00+00:00,80.49079754601227,229.120654396728,12.0,7.150139059304704,µg/m³,35.0,50.0,7,2,50.0
Los Angeles - N. Mai,2024-05-10 06:00:00+00:00,80.49079754601227,229.120654396728,15.0,7.90278527607362,µg/m³,35.0,57.0,7,2,57.0
Los Angeles - N. Mai,2024-05-10 07:00:00+00:00,70.67484662576686,229.120654396728,13.0,13.359470347648262,µg/m³,31.0,53.0,13,2,53.0
Los Angeles - N. Mai,2024-05-10 08:00:00+00:00,68.7116564417178,229.120654396728,14.0,14.300278118609407,µg/m³,30.0,55.0,13,2,55.0
Los Angeles - N. Mai,2024-05-10 09:00:00+00:00,66.74846625766872,229.120654396728,17.0,13.171308793456033,µg/m³,29.0,61.0,12,2,61.0
Los Angeles - N. Mai,2024-05-10 10:00:00+00:00,64.78527607361963,229.120654396728,14.0,14.488439672801636,µg/m³,28.0,55.0,14,2,55.0
Los Angeles - N. Mai,2024-05-10 11:00:00+00:00,62.82208588957055,229.120654396728,21.0,16.370055214723926,µg/m³,27.0,70.0,15,2,70.0
Los Angeles - N. Mai,2024-05-10 12:00:00+00:00,68.7116564417178,229.120654396728,18.0,10.913370143149283,µg/m³,30.0,63.0,10,2,63.0
Los Angeles - N. Mai,2024-05-10 13:00:00+00:00,60.858895705521476,229.120654396728,18.0,15.052924335378323,µg/m³,26.0,63.0,14,2,63.0
Los Angeles - N. Mai,2024-05-10 14:00:00+00:00,51.04294478527608,343.680981595092,18.0,20.697770961145192,µg/m³,22.0,63.0,20,3,63.0
Los Angeles - N. Mai,2024-05-10 15:00:00+00:00,51.04294478527608,343.680981595092,17.0,24.461002044989776,µg/m³,22.0,61.0,23,3,61.0
Los Angeles - N. Mai,2024-05-10 16:00:00+00:00,51.04294478527608,458.241308793456,19.0,28.224233128834356,µg/m³,22.0,66.0,27,5,66.0
Los Angeles - N. Mai,2024-05-10 17:00:00+00:00,56.932515337423325,458.241308793456,23.0,31.987464212678937,µg/m³,25.0,74.0,30,5,74.0
Los Angeles - N. Mai,2024-05-10 18:00:00+00:00,74.60122699386503,458.241308793456,19.0,24.461002044989776,µg/m³,32.0,66.0,23,5,66.0
Los Angeles - N. Mai,2024-05-10 19:00:00+00:00,88.34355828220859,343.680981595092,19.0,18.816155419222905,µg/m³,38.0,66.0,18,3,66.0
Los Angeles - N. Mai,2024-05-10 20:00:00+00:00,104.04907975460122,343.680981595092,20.0,13.171308793456033,µg/m³,45.0,68.0,12,3,68.0
Los Angeles - N. Mai,2024-05-10 21:00:00+00:00,106.0122699386503,343.680981595092,19.0,10.160723926380369,µg/m³,46.0,66.0,10,3,66.0
Los Angeles - N. Mai,2024-05-10 22:00:00+00:00,98.159509202454,229.120654396728,12.0,10.160723926380369,µg/m³,42.0,50.0,10,2,50.0
Los Angeles - N. Mai,2024-05-10 23:00:00+00:00,96.19631901840494,229.120654396728,12.0,7.338300613496933,µg/m³,42.0,50.0,7,2,50.0
Los Angeles - N. Mai,2024-05-11 00:00:00+00:00,92.26993865030676,229.120654396728,10.0,7.338300613496933,µg/m³,40.0,42.0,7,2,42.0
Los Angeles - N. Mai,2024-05-11 01:00:00+00:00,88.34355828220859,229.120654396728,13.0,6.961977505112475,µg/m³,38.0,53.0,7,2,53.0
Los Angeles - N. Mai,2024-05-11 02:00:00+00:00,82.45398773006136,229.120654396728,11.0,8.279108384458077,µg/m³,36.0,46.0,8,2,46.0
Los Angeles - N. Mai,2024-05-11 03:00:00+00:00,80.49079754601227,229.120654396728,11.0,7.90278527607362,µg/m³,35.0,46.0,7,2,46.0
Los Angeles - N. Mai,2024-05-11 04:00:00+00:00,76.56441717791411,229.120654396728,13.0,11.854177914110428,µg/m³,33.0,53.0,11,2,53.0
Los Angeles - N. Mai,2024-05-11 05:00:00+00:00,74.60122699386503,229.120654396728,13.0,14.676601226993865,µg/m³,32.0,53.0,14,2,53.0
Los Angeles - N. Mai,2024-05-11 06:00:00+00:00,76.56441717791411,229.120654396728,15.0,9.408077709611453,µg/m³,33.0,57.0,9,2,57.0
Los Angeles - N. Mai,2024-05-11 07:00:00+00:00,70.67484662576686,229.120654396728,14.0,11.854177914110428,µg/m³,31.0,55.0,11,2,55.0
Los Angeles - N. Mai,2024-05-11 08:00:00+00:00,70.67484662576686,343.680981595092,13.0,10.725208588957054,µg/m³,31.0,53.0,10,3,53.0
Los Angeles - N. Mai,2024-05-11 09:00:00+00:00,68.7116564417178,229.120654396728,14.0,11.854177914110428,µg/m³,30.0,55.0,11,2,55.0
Los Angeles - N. Mai,2024-05-11 10:00:00+00:00,66.74846625766872,343.680981595092,13.0,12.042339468302659,µg/m³,29.0,53.0,11,3,53.0
Los Angeles - N. Mai,2024-05-11 11:00:00+00:00,62.82208588957055,229.120654396728,15.0,12.606824130879346,µg/m³,27.0,57.0,12,2,57.0
Los Angeles - N. Mai,2024-05-11 12:00:00+00:00,60.858895705521476,343.680981595092,16.0,13.359470347648262,µg/m³,26.0,59.0,13,3,59.0
Los Angeles - N. Mai,2024-05-11 13:00:00+00:00,58.895705521472394,343.680981595092,15.0,14.112116564417178,µg/m³,25.0,57.0,13,3,57.0
Los Angeles - N. Mai,2024-05-11 14:00:00+00:00,56.932515337423325,343.680981595092,13.0,15.241085889570552,µg/m³,25.0,53.0,14,3,53.0
Los Angeles - N. Mai,2024-05-11 15:00:00+00:00,58.895705521472394,343.680981595092,19.0,14.676601226993865,µg/m³,25.0,66.0,14,3,66.0
Los Angeles - N. Mai,2024-05-11 16:00:00+00:00,60.858895705521476,343.680981595092,20.0,13.171308793456033,µg/m³,26.0,68.0,12,3,68.0
Los Angeles - N. Mai,2024-05-11 17:00:00+00:00,58.895705521472394,343.680981595092,22.0,20.697770961145192,µg/m³,25.0,72.0,20,3,72.0
Los Angeles - N. Mai,2024-05-11 18:00:00+00:00,64.78527607361963,458.241308793456,23.0,28.224233128834356,µg/m³,28.0,74.0,27,5,74.0
Los Angeles - N. Mai,2024-05-11 19:00:00+00:00,82.45398773006136,343.680981595092,15.0,18.251670756646217,µg/m³,36.0,57.0,17,3,57.0
Los Angeles - N. Mai,2024-05-11 20:00:00+00:00,86.38036809815951,343.680981595092,15.0,9.784400817995909,µg/m³,37.0,57.0,9,3,57.0
Los Angeles - N. Mai,2024-05-11 21:00:00+00:00,90.30674846625767,343.680981595092,9.2,9.408077709611453,µg/m³,39.0,38.0,9,3,39.0
Los Angeles - N. Mai,2024-05-11 22:00:00+00:00,96.19631901840494,229.120654396728,11.0,9.219916155419222,µg/m³,42.0,46.0,9,2,46.0
Los Angeles - N. Mai,2024-05-11 23:00:00+00:00,90.30674846625767,229.120654396728,11.0,7.90278527607362,µg/m³,39.0,46.0,7,2,46.0
Los Angeles - N. Mai,2024-05-12 00:00:00+00:00,84.41717791411043,229.120654396728,6.6,7.150139059304704,µg/m³,37.0,28.0,7,2,37.0
Los Angeles - N. Mai,2024-05-12 01:00:00+00:00,78.52760736196319,229.120654396728,3.7,8.467269938650306,µg/m³,34.0,15.0,8,2,34.0
Los Angeles - N. Mai,2024-05-12 02:00:00+00:00,78.52760736196319,229.120654396728,10.0,8.467269938650306,µg/m³,34.0,42.0,8,2,42.0
Los Angeles - N. Mai,2024-05-12 03:00:00+00:00,76.56441717791411,229.120654396728,11.0,9.784400817995909,µg/m³,33.0,46.0,9,2,46.0
Los Angeles - N. Mai,2024-05-12 04:00:00+00:00,70.67484662576686,343.680981595092,11.0,12.042339468302659,µg/m³,31.0,46.0,11,3,46.0
Los Angeles - N. Mai,2024-05-12 05:00:00+00:00,68.7116564417178,343.680981595092,15.0,12.042339468302659,µg/m³,30.0,57.0,11,3,57.0
Los Angeles - N. Mai,2024-05-12 06:00:00+00:00,64.78527607361963,343.680981595092,14.0,17.4990245398773,µg/m³,28.0,55.0,17,3,55.0
Los Angeles - N. Mai,2024-05-12 07:00:00+00:00,54.969325153374236,343.680981595092,18.0,22.579386503067482,µg/m³,24.0,63.0,21,3,63.0
Los Angeles - N. Mai,2024-05-12 08:00:00+00:00,54.969325153374236,343.680981595092,14.0,20.697770961145192,µg/m³,24.0,55.0,20,3,55.0
Los Angeles - N. Mai,2024-05-12 09:00:00+00:00,62.82208588957055,229.120654396728,14.0,13.171308793456033,µg/m³,27.0,55.0,12,2,55.0
Los Angeles - N. Mai,2024-05-12 10:00:00+00:00,62.82208588957055,343.680981595092,15.0,13.547631901840491,µg/m³,27.0,57.0,13,3,57.0
Los Angeles - N. Mai,2024-05-12 11:00:00+00:00,60.858895705521476,229.120654396728,16.0,15.61740899795501,µg/m³,26.0,59.0,15,2,59.0
Los Angeles - N. Mai,2024-05-12 12:00:00+00:00,62.82208588957055,229.120654396728,18.0,12.794985685071575,µg/m³,27.0,63.0,12,2,63.0
Los Angeles - N. Mai,2024-05-12 13:00:00+00:00,62.82208588957055,229.120654396728,19.0,11.666016359918201,µg/m³,27.0,66.0,11,2,66.0
Los Angeles - N. Mai,2024-05-12 14:00:00+00:00,62.82208588957055,229.120654396728,13.0,9.97256237218814,µg/m³,27.0,53.0,9,2,53.0
Los Angeles - N. Mai,2024-05-12 15:00:00+00:00,62.82208588957055,229.120654396728,19.0,10.725208588957054,µg/m³,27.0,66.0,10,2,66.0
Los Angeles - N. Mai,2024-05-12 16:00:00+00:00,64.78527607361963,343.680981595092,20.0,9.784400817995909,µg/m³,28.0,68.0,9,3,68.0
Los Angeles - N. Mai,2024-05-12 17:00:00+00:00,66.74846625766872,343.680981595092,19.0,11.289693251533741,µg/m³,29.0,66.0,11,3,66.0
Los Angeles - N. Mai,2024-05-12 18:00:00+00:00,74.60122699386503,343.680981595092,20.0,12.230501022494888,µg/m³,32.0,68.0,12,3,68.0
Los Angeles - N. Mai,2024-05-12 19:00:00+00:00,92.26993865030676,343.680981595092,25.0,14.676601226993865,µg/m³,40.0,78.0,14,3,78.0
Los Angeles - N. Mai,2024-05-12 20:00:00+00:00,111.90184049079755,343.680981595092,26.0,14.676601226993865,µg/m³,48.0,80.0,14,3,80.0
Los Angeles - N. Mai,2024-05-12 21:00:00+00:00,111.90184049079755,343.680981595092,17.0,14.300278118609407,µg/m³,48.0,61.0,13,3,61.0
Los Angeles - N. Mai,2024-05-12 22:00:00+00:00,117.79141104294479,229.120654396728,14.0,11.289693251533741,µg/m³,51.0,55.0,11,2,55.0
Los Angeles - N. Mai,2024-05-12 23:00:00+00:00,119.75460122699387,229.120654396728,13.0,10.725208588957054,µg/m³,54.0,53.0,10,2,54.0
Los Angeles - N. Mai,2024-05-13 00:00:00+00:00,125.6441717791411,343.680981595092,22.0,10.348885480572596,µg/m³,63.0,72.0,10,3,72.0
Los Angeles - N. Mai,2024-05-13 01:00:00+00:00,115.8282208588957,343.680981595092,18.0,9.219916155419222,µg/m³,,63.0,9,3,63.0
Los Angeles - N. Mai,2024-05-13 02:00:00+00:00,106.0122699386503,229.120654396728,17.0,9.408077709611453,µg/m³,46.0,61.0,9,2,61.0
Los Angeles - N. Mai,2024-05-13 03:00:00+00:00,96.19631901840494,229.120654396728,19.0,10.537047034764825,µg/m³,42.0,66.0,10,2,66.0
Los Angeles - N. Mai,2024-05-13 04:00:00+00:00,90.30674846625767,343.680981595092,18.0,10.348885480572596,µg/m³,39.0,63.0,10,3,63.0
Los Angeles - N. Mai,2024-05-13 05:00:00+00:00,80.49079754601227,229.120654396728,13.0,10.348885480572596,µg/m³,35.0,53.0,10,2,53.0
Los Angeles - N. Mai,2024-05-13 06:00:00+00:00,76.56441717791411,229.120654396728,12.0,11.477854805725972,µg/m³,33.0,50.0,11,2,50.0
Los Angeles - N. Mai,2024-05-13 07:00:00+00:00,66.74846625766872,229.120654396728,11.0,15.80557055214724,µg/m³,29.0,46.0,15,2,46.0
Los Angeles - N. Mai,2024-05-13 08:00:00+00:00,62.82208588957055,343.680981595092,13.0,17.4990245398773,µg/m³,27.0,53.0,17,3,53.0
Los Angeles - N. Mai,2024-05-13 09:00:00+00:00,66.74846625766872,229.120654396728,20.0,14.112116564417178,µg/m³,29.0,68.0,13,2,68.0
Los Angeles - N. Mai,2024-05-13 10:00:00+00:00,64.78527607361963,343.680981595092,20.0,15.241085889570552,µg/m³,28.0,68.0,14,3,68.0
Los Angeles - N. Mai,2024-05-13 11:00:00+00:00,70.67484662576686,229.120654396728,20.0,13.171308793456033,µg/m³,31.0,68.0,12,2,68.0
Los Angeles - N. Mai,2024-05-13 12:00:00+00:00,70.67484662576686,229.120654396728,19.0,11.289693251533741,µg/m³,31.0,66.0,11,2,66.0
Los Angeles - N. Mai,2024-05-13 13:00:00+00:00,58.895705521472394,229.120654396728,12.0,22.579386503067482,µg/m³,25.0,50.0,21,2,50.0
Los Angeles - N. Mai,2024-05-13 14:00:00+00:00,58.895705521472394,229.120654396728,16.0,26.342617586912066,µg/m³,25.0,59.0,25,2,59.0
Los Angeles - N. Mai,2024-05-13 15:00:00+00:00,58.895705521472394,229.120654396728,10.0,24.461002044989776,µg/m³,25.0,42.0,23,2,42.0
Los Angeles - N. Mai,2024-05-13 16:00:00+00:00,53.00613496932515,343.680981595092,14.0,33.86907975460122,µg/m³,23.0,55.0,32,3,55.0
Los Angeles - N. Mai,2024-05-13 17:00:00+00:00,54.969325153374236,343.680981595092,12.0,31.987464212678937,µg/m³,24.0,50.0,30,3,50.0
Los Angeles - N. Mai,2024-05-13 18:00:00+00:00,60.858895705521476,343.680981595092,15.0,28.224233128834356,µg/m³,26.0,57.0,27,3,57.0
Los Angeles - N. Mai,2024-05-13 19:00:00+00:00,68.7116564417178,343.680981595092,11.0,24.461002044989776,µg/m³,30.0,46.0,23,3,46.0
Los Angeles - N. Mai,2024-05-13 20:00:00+00:00,78.52760736196319,343.680981595092,18.0,22.579386503067482,µg/m³,34.0,63.0,21,3,63.0
Los Angeles - N. Mai,2024-05-13 21:00:00+00:00,92.26993865030676,343.680981595092,9.5,20.697770961145192,µg/m³,40.0,40.0,20,3,40.0
Los Angeles - N. Mai,2024-05-13 22:00:00+00:00,86.38036809815951,343.680981595092,10.0,20.697770961145192,µg/m³,37.0,42.0,20,3,42.0
Los Angeles - N. Mai,2024-05-13 23:00:00+00:00,86.38036809815951,229.120654396728,11.0,20.697770961145192,µg/m³,37.0,46.0,20,2,46.0
Los Angeles - N. Mai,2024-05-14 00:00:00+00:00,82.45398773006136,229.120654396728,8.5,16.558216768916154,µg/m³,36.0,35.0,16,2,36.0
Los Angeles - N. Mai,2024-05-14 01:00:00+00:00,80.49079754601227,229.120654396728,6.9,15.993732106339468,µg/m³,35.0,29.0,15,2,35.0
Los Angeles - N. Mai,2024-05-14 02:00:00+00:00,74.60122699386503,229.120654396728,6.9,15.61740899795501,µg/m³,32.0,29.0,15,2,32.0
Los Angeles - N. Mai,2024-05-14 03:00:00+00:00,70.67484662576686,229.120654396728,7.4,13.359470347648262,µg/m³,31.0,31.0,13,2,31.0
Los Angeles - N. Mai,2024-05-14 04:00:00+00:00,72.63803680981594,229.120654396728,7.4,11.101531697341514,µg/m³,31.0,31.0,10,2,31.0
Los Angeles - N. Mai,2024-05-14 05:00:00+00:00,70.67484662576686,229.120654396728,10.0,11.854177914110428,µg/m³,31.0,42.0,11,2,42.0
Los Angeles - N. Mai,2024-05-14 06:00:00+00:00,70.67484662576686,229.120654396728,10.0,11.101531697341514,µg/m³,31.0,42.0,10,2,42.0
Los Angeles - N. Mai,2024-05-14 07:00:00+00:00,62.82208588957055,229.120654396728,12.0,16.181893660531696,µg/m³,27.0,50.0,15,2,50.0
Los Angeles - N. Mai,2024-05-14 08:00:00+00:00,60.858895705521476,343.680981595092,18.0,15.993732106339468,µg/m³,26.0,63.0,15,3,63.0
Los Angeles - N. Mai,2024-05-14 09:00:00+00:00,53.00613496932515,229.120654396728,17.0,20.697770961145192,µg/m³,23.0,61.0,20,2,61.0
Los Angeles - N. Mai,2024-05-14 10:00:00+00:00,53.00613496932515,229.120654396728,18.0,18.627993865030675,µg/m³,23.0,63.0,18,2,63.0
Los Angeles - N. Mai,2024-05-14 11:00:00+00:00,54.969325153374236,229.120654396728,11.0,14.112116564417178,µg/m³,24.0,46.0,13,2,46.0
Los Angeles - N. Mai,2024-05-14 12:00:00+00:00,60.858895705521476,229.120654396728,16.0,11.101531697341514,µg/m³,26.0,59.0,10,2,59.0
Los Angeles - N. Mai,2024-05-14 13:00:00+00:00,56.932515337423325,229.120654396728,13.0,12.794985685071575,µg/m³,25.0,53.0,12,2,53.0
Los Angeles - N. Mai,2024-05-14 14:00:00+00:00,53.00613496932515,343.680981595092,14.0,15.80557055214724,µg/m³,23.0,55.0,15,3,55.0
Los Angeles - N. Mai,2024-05-14 15:00:00+00:00,49.079754601227,343.680981595092,15.0,18.816155419222905,µg/m³,21.0,57.0,18,3,57.0
Los Angeles - N. Mai,2024-05-14 16:00:00+00:00,49.079754601227,343.680981595092,14.0,20.697770961145192,µg/m³,21.0,55.0,20,3,55.0
Los Angeles - N. Mai,2024-05-14 17:00:00+00:00,53.00613496932515,343.680981595092,12.0,24.461002044989776,µg/m³,23.0,50.0,23,3,50.0
Los Angeles - N. Mai,2024-05-14 18:00:00+00:00,54.969325153374236,343.680981595092,11.0,30.105848670756647,µg/m³,24.0,46.0,28,3,46.0
Los Angeles - N. Mai,2024-05-14 19:00:00+00:00,66.74846625766872,343.680981595092,16.0,26.342617586912066,µg/m³,29.0,59.0,25,3,59.0
Los Angeles - N. Mai,2024-05-14 20:00:00+00:00,80.49079754601227,343.680981595092,12.0,22.579386503067482,µg/m³,35.0,50.0,21,3,50.0
Los Angeles - N. Mai,2024-05-14 21:00:00+00:00,86.38036809815951,343.680981595092,13.0,20.697770961145192,µg/m³,37.0,53.0,20,3,53.0
Los Angeles - N. Mai,2024-05-14 22:00:00+00:00,94.23312883435585,229.120654396728,10.0,17.122701431492843,µg/m³,41.0,42.0,16,2,42.0
Los Angeles - N. Mai,2024-05-14 23:00:00+00:00,100.12269938650307,229.120654396728,12.0,13.547631901840491,µg/m³,43.0,50.0,13,2,50.0
Los Angeles - N. Mai,2024-05-15 00:00:00+00:00,100.12269938650307,229.120654396728,11.0,12.794985685071575,µg/m³,43.0,46.0,12,2,46.0
Los Angeles - N. Mai,2024-05-15 01:00:00+00:00,96.19631901840494,229.120654396728,11.0,11.666016359918201,µg/m³,42.0,46.0,11,2,46.0
Los Angeles - N. Mai,2024-05-15 02:00:00+00:00,94.23312883435585,229.120654396728,12.0,11.289693251533741,µg/m³,41.0,50.0,11,2,50.0
Los Angeles - N. Mai,2024-05-15 03:00:00+00:00,88.34355828220859,229.120654396728,16.0,9.97256237218814,µg/m³,38.0,59.0,9,2,59.0
Los Angeles - N. Mai,2024-05-15 04:00:00+00:00,84.41717791411043,229.120654396728,9.7,9.784400817995909,µg/m³,37.0,40.0,9,2,40.0
Los Angeles - N. Mai,2024-05-15 05:00:00+00:00,80.49079754601227,229.120654396728,12.0,10.348885480572596,µg/m³,35.0,50.0,10,2,50.0
Los Angeles - N. Mai,2024-05-15 06:00:00+00:00,82.45398773006136,229.120654396728,10.0,10.160723926380369,µg/m³,36.0,42.0,10,2,42.0
Los Angeles - N. Mai,2024-05-15 07:00:00+00:00,76.56441717791411,229.120654396728,17.0,15.241085889570552,µg/m³,33.0,61.0,14,2,61.0
Los Angeles - N. Mai,2024-05-15 08:00:00+00:00,72.63803680981594,343.680981595092,16.0,15.61740899795501,µg/m³,31.0,59.0,15,3,59.0
Los Angeles - N. Mai,2024-05-15 09:00:00+00:00,66.74846625766872,229.120654396728,10.0,15.241085889570552,µg/m³,29.0,42.0,14,2,42.0
Los Angeles - N. Mai,2024-05-15 10:00:00+00:00,66.74846625766872,229.120654396728,16.0,13.547631901840491,µg/m³,29.0,59.0,13,2,59.0
Los Angeles - N. Mai,2024-05-15 11:00:00+00:00,74.60122699386503,229.120654396728,8.5,15.052924335378323,µg/m³,32.0,35.0,14,2,35.0
Los Angeles - N. Mai,2024-05-15 12:00:00+00:00,82.45398773006136,229.120654396728,7.4,8.467269938650306,µg/m³,36.0,31.0,8,2,36.0
Los Angeles - N. Mai,2024-05-15 13:00:00+00:00,76.56441717791411,229.120654396728,7.6,13.73579345603272,µg/m³,33.0,32.0,13,2,33.0
Los Angeles - N. Mai,2024-05-15 14:00:00+00:00,68.7116564417178,229.120654396728,9.5,18.816155419222905,µg/m³,30.0,40.0,18,2,40.0
Los Angeles - N. Mai,2024-05-15 15:00:00+00:00,53.00613496932515,343.680981595092,8.5,26.342617586912066,µg/m³,23.0,35.0,25,3,35.0
Los Angeles - N. Mai,2024-05-15 16:00:00+00:00,47.116564417177926,343.680981595092,10.0,33.86907975460122,µg/m³,20.0,42.0,32,3,42.0
Los Angeles - N. Mai,2024-05-15 17:00:00+00:00,49.079754601227,343.680981595092,10.0,35.75069529652352,µg/m³,21.0,42.0,34,3,42.0
Los Angeles - N. Mai,2024-05-15 18:00:00+00:00,49.079754601227,343.680981595092,9.0,37.63231083844581,µg/m³,21.0,38.0,36,3,38.0
Los Angeles - N. Mai,2024-05-15 19:00:00+00:00,62.82208588957055,343.680981595092,13.0,26.342617586912066,µg/m³,27.0,53.0,25,3,53.0
Los Angeles - N. Mai,2024-05-15 20:00:00+00:00,66.74846625766872,343.680981595092,15.0,22.579386503067482,µg/m³,29.0,57.0,21,3,57.0
Los Angeles - N. Mai,2024-05-15 21:00:00+00:00,70.67484662576686,343.680981595092,16.0,22.579386503067482,µg/m³,31.0,59.0,21,3,59.0
Los Angeles - N. Mai,2024-05-15 22:00:00+00:00,72.63803680981594,343.680981595092,10.0,26.342617586912066,µg/m³,31.0,42.0,25,3,42.0
Los Angeles - N. Mai,2024-05-15 23:00:00+00:00,68.7116564417178,229.120654396728,8.7,31.987464212678937,µg/m³,30.0,36.0,30,2,36.0
